,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2008-02-03 00:00:00+00:00,0.6499999999999999,1.52,1.5300000000000002,2.2199999999999998,0.8700000000000001,0.7000000000000002,2.01
2008-02-10 00:00:00+00:00,0.45999999999999996,1.4100000000000001,1.7100000000000002,2.4800000000000004,0.9500000000000002,0.7899999999999996,1.9299999999999997
2008-02-17 00:00:00+00:00,0.5499999999999998,1.5499999999999998,1.8499999999999999,2.6399999999999997,1.0,0.8200000000000003,1.8699999999999997
2008-02-24 00:00:00+00:00,0.6099999999999999,1.5899999999999999,1.81,2.57,0.98,0.79,2.27
2008-03-02 00:00:00+00:00,0.6499999999999999,1.6799999999999997,1.88,2.72,1.0299999999999998,0.8800000000000003,2.5300000000000002
2008-03-09 00:00:00+00:00,1.0000000000000002,2.1100000000000003,2.0300000000000002,2.96,1.1099999999999999,0.9899999999999998,2.41
2008-03-16 00:00:00+00:00,1.1900000000000002,2.26,1.97,2.83,1.0699999999999998,0.9099999999999997,2.57
2008-03-23 00:00:00+00:00,1.73,2.71,1.7499999999999998,2.5600000000000005,0.98,0.8300000000000001,2.5300000000000002
2008-03-30 00:00:00+00:00,1.1799999999999997,2.14,1.8000000000000003,2.6500000000000004,0.9600000000000004,0.8599999999999999,2.2899999999999996
2008-04-06 00:00:00+00:00,1.2799999999999998,2.15,1.67,2.49,0.8700000000000001,0.8200000000000003,2.27
2008-04-13 00:00:00+00:00,1.38,2.3000000000000003,1.7300000000000002,2.5200000000000005,0.9200000000000004,0.8099999999999996,2.33
2008-04-20 00:00:00+00:00,1.6,2.42,1.58,2.3299999999999996,0.8199999999999998,0.7399999999999998,2.13
2008-04-27 00:00:00+00:00,1.86,2.5700000000000003,1.4700000000000002,2.1700000000000004,0.71,0.7000000000000002,2.16
2008-05-04 00:00:00+00:00,1.6800000000000002,2.39,1.42,2.1,0.71,0.6800000000000002,2.28
2008-05-11 00:00:00+00:00,1.29,2.08,1.52,2.2699999999999996,0.79,0.7600000000000002,2.26
2008-05-18 00:00:00+00:00,1.28,2.01,1.38,2.1,0.73,0.73,2.1799999999999997
2008-05-25 00:00:00+00:00,1.2899999999999998,1.99,1.3900000000000001,2.0999999999999996,0.7000000000000002,0.7200000000000002,2.0600000000000005
