,10-Year Treasury Yield,2-Year Treasury Yield,Federal Funds Effective Rate,5-Year Treasury Yield,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,Unemployment Rate,GDP,Real GDP,CPI,PPI,Consumer Confidence Index,Government Debt,Government Debt to GDP,US Dollar Index,Corporate Profits,Building Permits,Velocity of Money,Retail Sales,Industrial Production,3m10y,2y20y,5y10y,10y30y,10yTrea30yFRM,Corporate_Bonds,Gold,SP500
2004-04-30,0.30332248356240143,0.7660305312726837,-0.2655502747480877,0.5154703860107988,0.1910492037330257,0.13254096282221928,0.16846183306051976,0.15590517435707307,-0.09946137385258236,0.0464990567657102,0.025057009716964673,0.01998169761411872,0.0,0.046805587323109354,0.07075384071204605,0.023868462499479826,0.0,0.24819197649594438,0.09673253273879012,0.013847896512648616,0.03515711107789776,0.020945614171818505,0.38405311743708537,-0.04876362681206681,-0.14482639477684656,-0.26983032268289975,-0.09195260331177202,0.0,0.0,0.15055051579374623
2004-05-31,0.3320200553063307,0.8655976308397834,-0.27525901261216534,0.5650571628703029,0.20611511710402375,0.13810682553093911,0.23201323492967874,0.2074858731923478,-0.09946137385258236,0.0464990567657102,0.025057009716964673,0.01998169761411872,0.0,0.046805587323109354,0.07075384071204605,0.023868462499479826,0.0,0.24819197649594438,0.09673253273879012,0.013847896512648616,0.03515711107789776,0.020945614171818505,0.39250382166243747,-0.09876362681206674,-0.20038195033240236,-0.38610939245034126,0.08612958846905039,0.0,0.0,0.15976054815323948
2004-06-30,0.3234363643192062,0.9285897568240354,0.07768216385842275,0.5650571628703029,0.19498339168658407,0.13626180708075464,0.22322588870823745,0.19640992382525913,-0.09946137385258236,0.0464990567657102,0.025057009716964673,0.027985966557555253,0.0,0.06166758307682485,0.07075384071204605,0.023868462499479826,0.0,0.24819197649594438,0.07257794336680945,0.013847896512648616,0.03933096388685475,0.020434364527002424,0.31149823507025864,-0.175956609268207,-0.24744077386181418,-0.3466357082398147,0.010548193120212712,0.0,0.0,0.17283739798636566
2004-07-31,0.2974623383451802,0.921182349416628,0.012464772554074965,0.5388104437101979,0.17809783821566483,0.11777751872585618,0.19663014402738643,0.16920992382525912,-0.11731851670972515,0.06239065586963455,0.034469481963559145,0.02904472780689349,0.0,0.07317385922745256,0.08514938339739109,0.022395808901498837,0.0,0.29210110977340653,0.11812249782225503,0.01748827158159527,0.05068128222369006,0.027853968434301546,0.23854990680278143,-0.20257257884995594,-0.27213213188650553,-0.3213192525436127,-0.05863419681689386,0.0,0.0,0.14580070251892352
2004-08-31,0.21524011612295801,0.8204360807599116,0.2140151601509741,0.43638456769941625,0.11893753287215325,0.06128034358461332,0.14562832253376157,0.1264467659305223,-0.11731851670972515,0.06239065586963455,0.034469481963559145,0.02904472780689349,0.0,0.07317385922745256,0.08514938339739109,0.022395808901498837,0.0,0.29210110977340653,0.11812249782225503,0.01748827158159527,0.05068128222369006,0.027853968434301546,0.07133679204868315,-0.21819757884995616,-0.25947390403840465,-0.23489949945719257,0.022446884264187283,0.0,0.0,0.14300446596026317
2004-09-30,0.2176614236290113,0.9117223878138534,0.4656280633767804,0.45139958271443126,0.11082394260846151,0.053296311648485584,0.1283538503648557,0.1092646353463298,-0.13550033489154323,0.06239065586963455,0.034469481963559145,0.03274647291530175,0.0,0.047320705142654185,0.08514938339739109,0.022395808901498837,0.0,0.29210110977340653,0.08450507357983084,0.01748827158159527,0.07079904473595688,0.029892426560395036,0.028029705434509777,-0.3213721820245593,-0.3094739040384047,-0.29171768127537423,0.009946884264186995,0.0,0.0,0.15906787628194663
2004-10-31,0.1959222931942287,0.8851064182321045,0.3883084757479145,0.4277309436611768,0.09037404485795031,0.033175587302409215,0.10686947536485558,0.09527862136031584,-0.11698181637302485,0.08042409461277189,0.044689755653279706,0.03801517681414257,0.0,0.02078142701101937,0.11456914769505899,0.0335804371476871,0.0,0.2925495384910588,0.11194260420207491,0.021884842256468695,0.07753987417182173,0.038696396614309014,-0.09131185835149846,-0.33464651830774506,-0.3226317987752465,-0.3037658740464583,-0.009040457507965005,0.0,0.0,0.1712282445115081
2004-11-30,0.272465503070772,1.0647939182321045,0.5168000958596464,0.5550036709339042,0.14047842899156204,0.07424334910939068,0.13481358714130276,0.10946301852343643,-0.13516363455484293,0.08042409461277189,0.044689755653279706,0.042732157946217875,0.0,0.03277706496085564,0.11456914769505899,0.0335804371476871,0.0,0.2925495384910588,0.1033589132149505,0.021884842256468695,0.0811384713288622,0.041159198159455235,-0.09598475554775987,-0.43330122682792427,-0.469298465441913,-0.43791221550987325,-0.028395296217642585,0.0,0.0,0.21503695367883302
2004-12-31,0.24494256729095543,1.0846614679009787,0.4920476206121216,0.5308101225468074,0.10469314072118419,0.03282323076619542,0.15034756772382707,0.12519728425770205,-0.13516363455484293,0.08042409461277189,0.044689755653279706,0.042732157946217875,0.0,0.07911327185740724,0.11456914769505899,0.0335804371476871,0.0,0.2925495384910588,0.10480191465795186,0.021884842256468695,0.0932460961613103,0.048992531492788594,-0.14762794803602297,-0.5527042119025515,-0.5161734654419127,-0.5646727788901548,-0.05471108569132688,0.0,0.0,0.24807461052683388
2005-01-31,0.2213576616305779,1.1528432860827968,0.7610831536070455,0.5528486900399203,0.06139417164901928,-0.016559485283187292,0.13313915472191484,0.09937972831966424,-0.13516363455484293,0.08042409461277189,0.044689755653279706,0.042732157946217875,0.0,0.07911327185740724,0.11456914769505899,0.0335804371476871,0.0,0.2925495384910588,0.10480191465795186,0.021884842256468695,0.0932460961613103,0.048992531492788594,-0.3406972549667161,-0.7899923474957719,-0.8112554326550283,-0.7904792305030575,-0.0817381127183533,0.0,0.0,0.2175287420890224
2005-02-28,0.27449775824893563,1.2440286964171432,0.7690831536070455,0.6310158059428852,0.09372175785591585,0.0029210341973321396,0.14870335705654514,0.10468008167655474,-0.13516363455484293,0.08042409461277189,0.044689755653279706,0.04638369680902432,0.0,0.04821728833526506,0.11456914769505899,0.0335804371476871,0.0,0.2925495384910588,0.12017175135343694,0.021884842256468695,0.09589485534773423,0.059657931010909326,-0.3591021629421758,-0.9011034586068826,-0.9740461303294456,-1.0613125638363923,-0.10951589049613109,0.0,0.0,0.25159165299856556
2005-03-31,0.3066078499920548,1.3025245181441627,0.9436863282102201,0.6760158059428851,0.11251090190602031,0.013536745449986065,0.21766887429792459,0.1661915052266425,-0.17220067159188002,0.08042409461277189,0.044689755653279706,0.05002195044727786,0.0,0.03227679949360729,0.11456914769505899,0.0335804371476871,0.0,0.2925495384910588,0.09557383271578324,0.021884842256468695,0.09839354943903811,0.05836859860548116,-0.29035216294217614,-1.0011034586068828,-1.0851572414405568,-1.3184554209792494,-0.00951589049613144,0.0,0.0,0.2286501008467634
