Date,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,PPI,US Dollar Index,EBIT,5y10y,10-Year Treasury Yield (t-1),10-Year Treasury Yield (t-2),10-Year Treasury Yield (t-3),10-Year Treasury Yield (t-8),10-Year Treasury Yield (t-20),10-Year Treasury Yield (t-22),10-Year Treasury Yield (t-23),10-Year Treasury Yield (t-24),2-Year Treasury Yield (t-3),2-Year Treasury Yield (t-22),Federal Funds Effective Rate (t-21),1-Month Treasury Yield (t-5),3-Month Treasury Yield (t-2),5-Year Treasury Yield (t-2),5-Year Treasury Yield (t-3),5-Year Treasury Yield (t-6),5-Year Treasury Yield (t-8),5-Year Treasury Yield (t-16),5-Year Treasury Yield (t-19),20-Year Treasury Yield (t-1),20-Year Treasury Yield (t-5),20-Year Treasury Yield (t-10),20-Year Treasury Yield (t-15),20-Year Treasury Yield (t-19),20-Year Treasury Yield (t-20),30-Year Treasury Yield (t-5),30-Year Treasury Yield (t-12),30-Year Treasury Yield (t-15),30-Year Treasury Yield (t-16),30-Year Treasury Yield (t-17),15-Year Mortgage Rate (t-5),15-Year Mortgage Rate (t-8),15-Year Mortgage Rate (t-9),15-Year Mortgage Rate (t-11),15-Year Mortgage Rate (t-12),15-Year Mortgage Rate (t-24),30-Year Mortgage Rate (t-3),30-Year Mortgage Rate (t-4),30-Year Mortgage Rate (t-6),30-Year Mortgage Rate (t-7),30-Year Mortgage Rate (t-16),30-Year Mortgage Rate (t-23),30-Year Mortgage Rate (t-24),Unemployment Rate (t-2),Real GDP (t-11),PPI (t-9),PPI (t-10),PPI (t-11),PPI (t-12),PPI (t-13),PPI (t-16),PPI (t-17),PPI (t-18),PPI (t-21),PPI (t-22),Consumer Confidence Index (t-18),Government Debt (t-7),Government Debt (t-14),Government Debt to GDP (t-5),Debt Service vs Disposable Income (t-19),Debt Service vs Disposable Income (t-21),Debt Service vs Disposable Income (t-24),US Dollar Index (t-1),US Dollar Index (t-2),US Dollar Index (t-3),US Dollar Index (t-7),US Dollar Index (t-16),US Dollar Index (t-19),US Dollar Index (t-20),US Dollar Index (t-22),Corporate Profits (t-9),Corporate Profits (t-11),Corporate Profits (t-12),Corporate Profits (t-13),EBIT (t-6),EBIT (t-10),EBIT (t-23),EBIT (t-24),Retained Earnings (t-6),Industrial Production (t-14),Industrial Production (t-22),3m5y (t-8),3m5y (t-11),3m5y (t-20),3m5y (t-24),3m10y (t-7),3m10y (t-15),2y10y (t-13),2y10y (t-14),2y20y (t-17),2y20y (t-18),2y20y (t-23),2y20y (t-24),5y10y (t-9),5y10y (t-12),5y10y (t-20),5y10y (t-21),10yTrea30yFRM (t-2),10yTrea30yFRM (t-8),10yTrea30yFRM (t-18),HighDividend
2015-12-13,-0.06037735849056591,-0.046511627906976605,0.009493670886075778,0.0050890585241729624,0.0,0.010474574235093348,0.0,-0.00862068965517282,0.02702702702702675,-0.017699115044247593,-0.00877192982456143,-0.037735849056603765,-0.029914529914529808,0.008333333333333304,-0.013905622489959912,-0.04526894187629188,-0.027598566308243755,0.030889423076923106,0.0,0.0,0.0,-0.03529411764705881,0.017964071856287456,0.057203825586178425,0.008004797663746344,0.03406708595387842,-0.060975609756097504,0.0037878787878786735,-0.0013408650005705125,-0.06153846153846154,0.069672131147541,-0.022471910112359605,-0.036101083032491044,0.05460750853242313,-0.006779661016949157,0.06569343065693412,-0.035211267605633645,0.0035335689045936647,0.03691275167785224,0.013377926421404451,-0.026058631921824005,-0.009646302250803762,0.003225806451612856,-0.006191950464396245,-0.002512562814070307,0.028423772609819098,-0.007915567282322011,-0.007853403141361182,-0.0025380710659898,0.014925373134328401,0.004999999999999893,0.0,0.0,0.0,-0.0027297543221110887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065557914686539265,0.0044954414881386295,-0.002200374197510513,0.013186770842125828,0.002064277357361144,-0.0021602056185526797,0.004422438716976673,0.0028285315020213364,0.0,0.0,0.0,0.0,0.0,-0.028934060241261106,0.032299565251050266,0.0,0.0,-0.004495317748246297,0.0,0.008068783068783114,0.0002096924510717746,-0.02117715787936325,-0.06321839080459779,0.02463054187192104,0.054455445544554504,0.04929577464788748,-0.03401360544217691,0.0028241612395444315,-0.0020276210191985666,0.0,0.07109004739336489,0.014285714285714679,-3.3306690738754696e-16,-0.006041222459132745,-0.04300864100549867,-0.005780346820809079,-0.016853932584269593,-0.0117647058823529,-0.04333307408338327
2015-12-20,0.02008032128514059,0.010452961672473782,0.009404388714733702,0.005063291139240533,0.0,0.005048143676024575,0.0,0.0,-0.06578947368421051,0.02702702702702675,-0.017699115044247593,0.02450980392156854,-0.03083700440528625,-0.03305785123966942,0.008333333333333304,-0.013905622489959912,0.016362786348761094,0.04615384615384621,0.0,0.0,0.0,0.0036944045911047607,-0.03529411764705881,0.01412749100610372,0.051470588235293935,0.011330409356725135,0.032467532467532534,-0.06037735849056591,-0.014599317988064742,0.04508196721311464,-0.011494252873563093,-0.03448275862068961,-0.022471910112359605,-0.009708737864077555,0.010238907849829282,-0.010273972602739656,0.06569343065693412,-0.035211267605633645,0.035598705501618255,-0.01650165016501648,0.013377926421404451,-0.0032467532467532756,-0.009646302250803762,0.009345794392523477,-0.005037783375314908,-0.002512562814070307,0.0292553191489362,-0.007915567282322011,-0.022900763358778664,-0.009803921568627416,0.014925373134328401,0.0,0.0014623434657636825,0.0,0.0,-0.0027297543221110887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006000626382861585,0.010474574235093348,-0.0065557914686539265,0.0044954414881386295,-0.002037436307477325,0.004785540422881596,0.006027657174585199,-0.0021602056185526797,0.012352979582699986,0.0,-0.05602226343798322,0.0,0.0,0.0,0.0,0.0,0.032299565251050266,0.0,0.0,0.0,0.051851851851851816,0.020689655172413834,0.01177748078850649,-0.019339256751992107,0.01231527093596052,-0.009389671361502372,-0.033557046979865945,0.04929577464788748,-0.005524861878453136,0.0028241612395444315,1.1102230246251565e-16,0.0,-0.04225352112676095,0.014705882352941124,-0.006041222459132745,-0.006041222459132745,-0.06976744186046513,-0.016853932584269593,0.04166666666666652,0.02526152180605501
2015-12-27,0.027559055118110187,0.020689655172413834,0.0,-0.0025188916876575096,0.0,-0.0020664932377738587,0.0,-0.009615384615384637,0.028169014084507005,-0.06578947368421051,0.02702702702702675,0.02900131344403789,-0.00909090909090915,-0.029914529914529808,-0.03305785123966942,0.008333333333333304,0.016362786348761094,0.02941176470588225,0.0,0.0,0.0,0.05659787367104441,0.0036944045911047607,-0.00835900453428401,0.057203825586178425,-0.03289473684210531,0.022523074409866894,0.02008032128514059,-0.014705882352941235,-0.03529411764705881,0.019379844961240345,0.007936507936507908,-0.03448275862068961,-0.013071895424836666,-0.04729729729729737,0.02076124567474058,-0.010273972602739656,0.06569343065693412,-0.006249999999999978,0.0,-0.01650165016501648,-0.026058631921824005,-0.0032467532467532756,-0.012345679012345734,-0.005063291139240533,-0.005037783375314908,0.028423772609819098,0.0292553191489362,0.013020833333333481,0.012376237623762387,-0.009803921568627416,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,-0.005429864253393646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005048143676024575,0.010474574235093348,-0.0065557914686539265,0.014086104535155908,0.003888990290174199,0.004384233572373608,0.006027657174585199,0.004422438716976673,0.0,0.0,-0.05602226343798322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296817944705266,-0.03571428571428559,0.020704628883516873,0.024539877300613577,-0.026548672566371723,0.02369668246445511,0.02083333333333326,-0.033557046979865945,0.050000000000000044,-0.005524861878453136,-0.02870813397129174,1.1102230246251565e-16,-0.02941176470588236,0.01449275362318847,0.023809523809523836,-0.006041222459132745,0.06874999999999987,0.004311887211050025,0.04654761904761906,0.03525920633196988
2016-01-03,0.02298850574712641,0.016891891891891886,0.006211180124223503,0.012626262626262541,0.0036496350364965124,0.0025944364243659646,0.030392667430475973,-0.009615384615384637,0.027397260273972712,0.028169014084507005,-0.06578947368421051,0.00392589866274079,0.00917431192660545,-0.03083700440528625,-0.029914529914529808,-0.03305785123966942,0.04347826086956519,-0.006722689075630228,0.0,0.06666666666666665,0.02631578947368418,0.0532204821126977,0.05659787367104441,0.017964071856287456,0.01412749100610372,0.03401360544217691,0.03406708595387842,0.027559055118110187,-0.014925373134328401,0.03252032520325199,-0.019011406844106404,-0.03937007874015752,0.007936507936507908,-0.0066225165562914245,0.042553191489361764,-0.006779661016949157,0.02076124567474058,-0.010273972602739656,0.0,0.03691275167785224,0.0,0.013377926421404451,-0.026058631921824005,0.015625,0.0050890585241729624,-0.005063291139240533,-0.002512562814070307,0.028423772609819098,0.0025706940874035134,-0.012224938875305624,0.012376237623762387,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,-0.005429864253393646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020664932377738587,0.005048143676024575,0.010474574235093348,0.0023809885979189094,-0.004418470267808394,0.002064277357361144,0.004384233572373608,-0.0021602056185526797,0.0,0.0,0.0,-0.05602226343798322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253502,0.008068783068783114,0.020704628883516873,-0.017964071856287456,-0.026548672566371723,-0.01388888888888895,-0.04081632653061218,0.02083333333333326,-0.01058201058201047,0.050000000000000044,-0.036322347169261415,-0.02870813397129174,-0.030303030303029943,0.014285714285714679,0.016949152542372725,0.023809523809523836,0.011695906432748648,0.0282668038137438,0.0407745266781413,-0.01129509205346002
2016-01-10,-0.0449438202247191,-0.03322259136212613,0.006172839506172645,-0.009975062344139585,0.0,0.01470405292259147,0.0,-0.0006868131868132399,0.008888888888888946,0.027397260273972712,0.028169014084507005,-0.017206477732793546,-0.06818181818181834,-0.00909090909090915,-0.03083700440528625,-0.029914529914529808,0.061855670103092786,-0.021428571428571352,0.0357142857142857,0.05052083333333332,0.05263157894736836,0.03592814371257491,0.0532204821126977,-0.03529411764705881,-0.00835900453428401,-0.046052631578947456,0.011330409356725135,0.02298850574712641,0.0037878787878786735,0.022165674412649605,0.007751937984496138,0.069672131147541,-0.03937007874015752,0.0033333333333331883,-0.023809523809523725,0.010238907849829282,-0.006779661016949157,0.02076124567474058,-0.0062893081761006275,0.035598705501618255,0.03691275167785224,-0.01650165016501648,0.013377926421404451,-0.012307692307692353,0.005063291139240533,0.0050890585241729624,-0.005037783375314908,-0.002512562814070307,0.002564102564102555,-0.014851485148514865,-0.012224938875305624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005429864253393646,0.0,0.0,-0.06337271750805573,0.0,0.04250880052679196,0.0,0.0,0.0,0.0,0.0025944364243659646,-0.0020664932377738587,0.005048143676024575,-0.002200374197510513,-0.007181932341206898,0.004785540422881596,0.002064277357361144,0.006027657174585199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046060285720814775,0.0,0.03267973856209161,0.051851851851851816,0.01446252259769154,-0.02117715787936325,0.0,0.0024452269170578966,0.042553191489361764,-0.04081632653061218,0.026737967914438387,-0.01058201058201047,-0.036322347169261415,-0.036322347169261415,-0.04687500000000033,-0.04225352112676095,0.016949152542372725,0.016949152542372725,-0.011560693641618491,0.03105590062111796,0.0033643345311069606,-0.02547973625888711
2016-01-17,-0.04313725490196074,-0.03436426116838487,-0.021472392638036797,-0.012594458438287215,0.0,0.006355127185145415,0.0,0.017700501253132828,-0.06167400881057272,0.008888888888888946,0.027397260273972712,-0.00877192982456143,0.06829268292682933,0.00917431192660545,-0.00909090909090915,-0.03083700440528625,0.04549094184766289,0.0,0.0714285714285714,0.03437499999999999,0.05263157894736836,0.026634592087501296,0.03592814371257491,0.0036944045911047607,0.017964071856287456,-0.01268148820326681,-0.03289473684210531,-0.0449438202247191,-0.06037735849056591,-0.0013408650005705125,-0.06153846153846154,-0.011494252873563093,0.069672131147541,-0.046511627906976605,0.010452961672473782,-0.04729729729729737,0.010238907849829282,-0.006779661016949157,0.009493670886075778,-0.006249999999999978,0.035598705501618255,0.0,-0.01650165016501648,-0.012461059190031154,-0.0025188916876575096,0.005063291139240533,-0.005063291139240533,-0.005037783375314908,-0.01278772378516635,-0.017587939698492372,-0.014851485148514865,-0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01470405292259147,0.0025944364243659646,-0.0020664932377738587,0.0044954414881386295,0.014169091165717296,0.003888990290174199,0.004785540422881596,0.004384233572373608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267973856209161,0.03296817944705266,0.01430583891965409,0.01177748078850649,-0.04672897196261672,0.039540425130346724,-0.027210884353741527,0.042553191489361764,-0.015624999999999889,0.026737967914438387,-0.0020276210191985666,-0.036322347169261415,-0.023437500000000167,-0.02941176470588236,0.009486465975208525,0.016949152542372725,0.01754385964912264,0.04216867469879504,-0.023391812865497075,-0.044149628270777286
2016-01-24,0.008196721311475308,0.007117437722419906,-0.028213166144200552,-0.028061224489795866,0.0,0.0020986621784615522,0.0,0.01754385964912286,-0.04694835680751175,-0.06167400881057272,0.008888888888888946,-0.017699115044247593,-0.0273972602739726,-0.06818181818181834,0.00917431192660545,-0.00909090909090915,0.04549094184766289,0.0,-0.06666666666666654,0.002083333333333326,0.05263157894736836,-0.02636132690254417,0.026634592087501296,0.05659787367104441,-0.03529411764705881,0.020689655172413834,0.03401360544217691,-0.04313725490196074,0.02008032128514059,-0.014599317988064742,0.04508196721311464,0.019379844961240345,-0.011494252873563093,0.010452961672473782,0.010344827586207028,0.042553191489361764,-0.04729729729729737,0.010238907849829282,0.009404388714733702,0.0,-0.006249999999999978,0.03691275167785224,0.0,-0.012618296529968487,0.012626262626262541,-0.0025188916876575096,0.0050890585241729624,-0.005063291139240533,-0.002590673575129432,0.007672634271099765,-0.017587939698492372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006355127185145415,0.01470405292259147,0.0025944364243659646,-0.0065557914686539265,-0.006032907584906599,-0.004418470267808394,0.003888990290174199,0.002064277357361144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023189184349538983,0.014084507042253502,-0.006849315068493178,0.020704628883516873,-0.020913505589151504,0.011193407797280341,-3.3306690738754696e-16,-0.027210884353741527,0.005291005291005346,-0.015624999999999889,0.0028241612395444315,-0.0020276210191985666,0.017857142857143238,-0.030303030303029943,0.0076888285843511595,0.009486465975208525,0.04022988505747138,-0.005780346820809079,0.017964071856287678,0.00538109696700273
2016-01-31,-0.04065040650406504,-0.028268551236749095,-0.00967741935483879,-0.005249343832021025,0.0,-0.003536716061708911,0.0,0.051724137931034475,0.019704433497536922,-0.04694835680751175,-0.06167400881057272,0.02702702702702675,0.032863849765258246,0.06829268292682933,-0.06818181818181834,0.00917431192660545,0.029126213592232997,-0.01388888888888895,0.0,-0.0625,0.06451612903225823,-0.024757874531018242,-0.02636132690254417,0.0532204821126977,0.0036944045911047607,-0.03546099290780125,-0.046052631578947456,0.008196721311475308,0.027559055118110187,-0.014705882352941235,-0.03529411764705881,-0.019011406844106404,0.019379844961240345,0.020689655172413834,0.05460750853242313,-0.023809523809523725,0.042553191489361764,-0.04729729729729737,0.0,-0.0062893081761006275,0.0,0.035598705501618255,0.03691275167785224,0.012779552715654896,-0.009975062344139585,0.012626262626262541,0.005063291139240533,0.0050890585241729624,-0.023376623376623495,-0.0025380710659898,0.007672634271099765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,-0.005429864253393646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020986621784615522,0.006355127185145415,0.01470405292259147,0.010474574235093348,-0.01465574712332185,-0.007181932341206898,-0.004418470267808394,0.004785540422881596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013698630136986356,0.03267973856209161,0.020689655172413834,0.020704628883516873,0.028766769865841035,-0.03791469194312802,-0.013986013986013734,-3.3306690738754696e-16,-0.021052631578947545,0.005291005291005346,-0.005524861878453136,0.0028241612395444315,0.009236453201970418,-0.04687500000000033,0.03030303030303072,0.0076888285843511595,0.0055248618784529135,-0.06976744186046513,0.01764705882352935,0.04058933665107456
2016-02-07,-0.03813559322033888,-0.025454545454545396,-0.019543973941368087,-0.01846965699208436,-0.0027272727272726893,-0.011071780544088528,0.0,0.02586206896551746,-0.0628019323671497,0.019704433497536922,-0.04694835680751175,-0.06578947368421051,-0.03181818181818197,-0.0273972602739726,0.06829268292682933,-0.06818181818181834,0.03529411764705892,-0.006944444444444475,0.0,-0.06458333333333327,0.06451612903225823,-0.024757874531018242,-0.024757874531018242,0.03592814371257491,0.05659787367104441,0.008004797663746344,-0.01268148820326681,-0.04065040650406504,0.02298850574712641,-0.014925373134328401,0.03252032520325199,0.007751937984496138,-0.019011406844106404,0.016891891891891886,-0.009708737864077555,0.010452961672473782,-0.023809523809523725,0.042553191489361764,0.006211180124223503,0.009493670886075778,-0.0062893081761006275,-0.006249999999999978,0.035598705501618255,-0.006309148264984188,-0.012594458438287215,-0.009975062344139585,-0.0025188916876575096,0.005063291139240533,0.015957446808510634,-0.022900763358778664,-0.0025380710659898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,-0.005429864253393646,0.032110091743119185,0.0,0.0,0.012962814011616919,0.0,0.0,0.0,-0.003536716061708911,0.0020986621784615522,0.006355127185145415,0.005048143676024575,-0.0007572548868609585,0.014169091165717296,-0.007181932341206898,0.003888990290174199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004495317748246297,0.013698630136986356,0.03267973856209161,-0.020270270270270285,0.01446252259769154,0.03881578947368414,0.02463054187192104,0.02127659574468077,-0.013986013986013734,0.021505376344086002,-0.021052631578947545,0.050000000000000044,-0.005524861878453136,-0.01724137931034564,-0.023437500000000167,-3.3306690738754696e-16,0.03030303030303072,-0.016483516483516425,0.06874999999999987,0.029054743284597118,-0.00146741367155645
2016-02-14,-0.052863436123348095,-0.02985074626865669,-0.019933554817275656,-0.018817204301075363,0.0,4.9871602497031375e-05,0.0,-0.018518518518518323,-0.04123711340206182,-0.0628019323671497,0.019704433497536922,0.028169014084507005,-0.006519419547588612,0.032863849765258246,-0.0273972602739726,0.06829268292682933,0.03529411764705892,0.0,0.0,-0.05833333333333329,0.06451612903225823,-0.019801215367185043,-0.024757874531018242,0.026634592087501296,0.0532204821126977,0.051470588235293935,0.020689655172413834,-0.03813559322033888,-0.0449438202247191,0.0037878787878786735,0.022165674412649605,-0.06153846153846154,0.007751937984496138,-0.03322259136212613,-0.013071895424836666,0.010344827586207028,0.010452961672473782,-0.023809523809523725,0.006172839506172645,0.009404388714733702,0.009493670886075778,0.0,-0.006249999999999978,-0.02857142857142858,-0.028061224489795866,-0.012594458438287215,0.012626262626262541,-0.0025188916876575096,-0.007853403141361182,0.013020833333333481,-0.022900763358778664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005952964129722016,0.0,0.0,-0.011071780544088528,-0.003536716061708911,0.0020986621784615522,-0.0020664932377738587,0.013186770842125828,-0.006032907584906599,0.014169091165717296,-0.004418470267808394,0.0,0.0,0.0,0.0,0.030392667430475973,0.0,0.0,0.0,-0.04469672334043573,0.0,0.0,0.03378378378378377,0.023189184349538983,0.0002096924510717746,0.01430583891965409,0.02499999999999991,0.01231527093596052,-0.01388888888888895,0.02127659574468077,-0.02631578947368407,0.021505376344086002,-0.01058201058201047,0.050000000000000044,-0.00862068965517282,0.017857142857143238,0.014705882352941124,-3.3306690738754696e-16,0.0,0.011695906432748648,0.040462427745664886,-0.022472157210649546
2016-02-21,0.009302325581395321,0.0038461538461538325,0.0,0.0,0.0,-0.003004395481333244,0.0,-0.008903133903133964,-0.06451612903225812,-0.04123711340206182,-0.0628019323671497,0.027397260273972712,0.04205298794441692,-0.03181818181818197,0.032863849765258246,-0.0273972602739726,0.0044891640866873694,-0.028169014084507116,-0.07142857142857151,-0.050000000000000044,0.032258064516129115,-0.05007518796992483,-0.019801215367185043,-0.02636132690254417,0.03592814371257491,0.057203825586178425,-0.03546099290780125,-0.052863436123348095,-0.04313725490196074,-0.06037735849056591,-0.0013408650005705125,0.04508196721311464,-0.06153846153846154,-0.03436426116838487,-0.0066225165562914245,0.05460750853242313,0.010344827586207028,0.010452961672473782,-0.021472392638036797,0.0,0.009404388714733702,-0.0062893081761006275,0.0,0.009803921568627416,-0.005249343832021025,-0.028061224489795866,-0.009975062344139585,0.012626262626262541,-0.007915567282322011,0.0025706940874035134,0.013020833333333481,0.02083333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018114192873875723,0.0,0.0,0.0,0.0,0.0,4.9871602497031375e-05,-0.011071780544088528,-0.003536716061708911,0.0025944364243659646,-0.002037436307477325,-0.01465574712332185,-0.006032907584906599,-0.007181932341206898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03976770888535597,0.013698630136986356,0.020689655172413834,-0.006849315068493178,0.027134146341463383,-0.026548672566371723,-0.0633802816901411,-0.01388888888888895,0.01621621621621605,-0.02631578947368407,0.026737967914438387,-0.01058201058201047,0.0,0.009236453201970418,0.01449275362318847,0.014705882352941124,0.016759776536312887,-0.011560693641618491,-0.016853932584269593,0.031388535397706585
2016-02-28,0.01382488479262678,0.00766283524904221,-0.006779661016949157,-0.008219178082191747,0.0,0.0036417628589331397,0.0,0.019230769230769162,0.011494252873563315,-0.06451612903225812,-0.04123711340206182,0.008888888888888946,0.013795392054612665,-0.006519419547588612,-0.03181818181818197,0.032863849765258246,-0.033428165007112376,-0.006838130230659323,0.0,-0.050000000000000044,0.01666666666666672,-0.040000000000000036,-0.05007518796992483,-0.024757874531018242,0.026634592087501296,0.01412749100610372,0.008004797663746344,0.009302325581395321,0.008196721311475308,0.02008032128514059,-0.014599317988064742,-0.03529411764705881,0.04508196721311464,0.007117437722419906,0.0033333333333331883,-0.009708737864077555,0.05460750853242313,0.010344827586207028,-0.028213166144200552,0.006211180124223503,0.0,0.009493670886075778,-0.0062893081761006275,0.003236245954692629,-0.01846965699208436,-0.005249343832021025,-0.012594458438287215,-0.009975062344139585,0.0292553191489362,0.002564102564102555,0.0025706940874035134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,0.0,0.0,0.0,0.0,0.0,-0.005952964129722016,0.0,-0.003004395481333244,4.9871602497031375e-05,-0.011071780544088528,0.01470405292259147,0.014086104535155908,-0.0007572548868609585,-0.01465574712332185,0.014169091165717296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03976770888535597,0.013698630136986356,-0.03571428571428559,0.020689655172413834,0.029268292682926855,-0.026548672566371723,-0.022556390977443108,-0.0633802816901411,-0.03191489361702127,0.01621621621621605,-0.015624999999999889,0.026737967914438387,-0.009615384615384637,-0.01724137931034564,0.014285714285714679,0.01449275362318847,-0.012943193760716842,0.01754385964912264,-0.016853932584269593,0.01414387527145644
2016-03-06,0.040909090909090784,0.026615969581749166,0.0034129692832762792,0.005524861878453136,0.0,-0.015144599845415163,0.0,-0.05660377358490576,0.0,0.011494252873563315,-0.06451612903225812,-0.06167400881057272,-0.037735849056603765,0.04205298794441692,-0.006519419547588612,-0.03181818181818197,-0.04054054054054057,0.01449275362318847,0.0,0.045454545454545414,0.03333333333333344,0.03333333333333344,-0.040000000000000036,-0.024757874531018242,-0.02636132690254417,-0.00835900453428401,0.051470588235293935,0.01382488479262678,-0.04065040650406504,0.027559055118110187,-0.014705882352941235,0.03252032520325199,-0.03529411764705881,-0.028268551236749095,-0.046511627906976605,-0.013071895424836666,-0.009708737864077555,0.05460750853242313,-0.00967741935483879,0.006172839506172645,0.006211180124223503,0.009404388714733702,0.009493670886075778,0.003225806451612856,-0.018817204301075363,-0.01846965699208436,-0.028061224489795866,-0.012594458438287215,0.028423772609819098,-0.01278772378516635,0.002564102564102555,0.0,0.0,0.0036496350364965124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027297543221110887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036417628589331397,-0.003004395481333244,4.9871602497031375e-05,0.006355127185145415,0.0023809885979189094,0.013186770842125828,-0.0007572548868609585,-0.006032907584906599,0.03757910642531592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046060285720814775,0.045751633986928164,0.03378378378378377,0.008068783068783114,-0.020270270270270285,-0.016759776536312887,0.0,0.015384615384615108,-0.022556390977443108,0.0219780219780219,-0.03191489361702127,0.005291005291005346,-0.015624999999999889,-0.009615384615384637,-0.00862068965517282,-0.04225352112676095,0.014285714285714679,-0.0270713913496613,0.04022988505747138,0.004311887211050025,0.019442968236753844
2016-03-13,0.02183406113537112,0.01851851851851838,0.006802721088435382,0.01098901098901095,0.0,-0.007969729764281674,0.0,-0.03830188679245289,0.06818181818181812,0.0,0.011494252873563315,-0.04694835680751175,0.02450980392156854,0.013795392054612665,0.04205298794441692,-0.006519419547588612,0.07042253521126773,-0.06153846153846154,0.0,0.045454545454545414,0.04892473118279583,0.012634408602150593,0.03333333333333344,-0.019801215367185043,-0.024757874531018242,0.017964071856287456,0.057203825586178425,0.040909090909090784,-0.03813559322033888,0.02298850574712641,-0.014925373134328401,0.022165674412649605,0.03252032520325199,-0.025454545454545396,0.010452961672473782,-0.0066225165562914245,-0.013071895424836666,-0.009708737864077555,-0.019543973941368087,-0.021472392638036797,0.006172839506172645,0.0,0.009404388714733702,-0.009646302250803762,0.0,-0.018817204301075363,-0.005249343832021025,-0.028061224489795866,-0.002512562814070307,-0.002590673575129432,-0.01278772378516635,0.0,0.0,0.0,0.0036496350364965124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015144599845415163,0.0036417628589331397,-0.003004395481333244,0.0020986621784615522,-0.002200374197510513,-0.002037436307477325,0.013186770842125828,-0.01465574712332185,0.0,0.0,0.0,0.0,0.0,0.030392667430475973,-0.028934060241261106,0.0,0.0,-0.012457691658906311,0.0,-0.032786885245901676,0.03976770888535597,0.051851851851851816,0.0002096924510717746,-0.016759776536312887,-0.04672897196261672,-0.05303030303030287,0.015384615384615108,2.220446049250313e-16,0.0219780219780219,-0.021052631578947545,0.005291005291005346,-0.0006868131868132399,0.0,-0.02941176470588236,-0.04225352112676095,0.0052631578947368585,0.0055248618784529135,0.0282668038137438,0.0066330493153883285
