Date,BND,GDX,SPY
2004-03-10 00:00:00-05:00,,,77.36981964111328
2004-03-11 00:00:00-05:00,,,76.36644744873047
2004-03-12 00:00:00-05:00,,,77.36981964111328
2004-03-15 00:00:00-05:00,,,76.42144012451172
2004-03-16 00:00:00-05:00,,,76.82691192626953
2004-03-17 00:00:00-05:00,,,77.68595886230469
2004-03-18 00:00:00-05:00,,,77.70659637451172
2004-03-19 00:00:00-05:00,,,76.59281158447266
2004-03-22 00:00:00-05:00,,,75.62035369873047
2004-03-23 00:00:00-05:00,,,75.48938751220703
2004-03-24 00:00:00-05:00,,,75.55140686035156
2004-03-25 00:00:00-05:00,,,76.55143737792969
2004-03-26 00:00:00-05:00,,,76.57211303710938
2004-03-29 00:00:00-05:00,,,77.64796447753906
2004-03-30 00:00:00-05:00,,,77.91004943847656
2004-03-31 00:00:00-05:00,,,77.99971008300781
2004-04-01 00:00:00-05:00,,,78.46864318847656
2004-04-02 00:00:00-05:00,,,79.061767578125
2004-04-05 00:00:00-04:00,,,79.4962158203125
2004-04-06 00:00:00-04:00,,,79.24103546142578
2004-04-07 00:00:00-04:00,,,79.05485534667969
2004-04-08 00:00:00-04:00,,,78.87554931640625
2004-04-12 00:00:00-04:00,,,79.18587493896484
2004-04-13 00:00:00-04:00,,,78.07552337646484
2004-04-14 00:00:00-04:00,,,78.19969177246094
2004-04-15 00:00:00-04:00,,,77.90313720703125
2004-04-16 00:00:00-04:00,,,78.50313568115234
2004-04-19 00:00:00-04:00,,,78.50313568115234
2004-04-20 00:00:00-04:00,,,77.1859130859375
2004-04-21 00:00:00-04:00,,,77.70314025878906
2004-04-22 00:00:00-04:00,,,78.79277038574219
2004-04-23 00:00:00-04:00,,,78.86865234375
2004-04-26 00:00:00-04:00,,,78.75830078125
2004-04-27 00:00:00-04:00,,,78.82726287841797
2004-04-28 00:00:00-04:00,,,77.80656433105469
2004-04-29 00:00:00-04:00,,,77.12382507324219
2004-04-30 00:00:00-04:00,,,76.52381896972656
2004-05-03 00:00:00-04:00,,,77.34452056884766
2004-05-04 00:00:00-04:00,,,77.2824478149414
2004-05-05 00:00:00-04:00,,,77.77900695800781
2004-05-06 00:00:00-04:00,,,77.11001586914062
2004-05-07 00:00:00-04:00,,,75.83417510986328
2004-05-10 00:00:00-04:00,,,75.05489349365234
2004-05-11 00:00:00-04:00,,,75.6893310546875
2004-05-12 00:00:00-04:00,,,76.17210388183594
2004-05-13 00:00:00-04:00,,,75.85487365722656
2004-05-14 00:00:00-04:00,,,75.88932037353516
2004-05-17 00:00:00-04:00,,,75.24107360839844
2004-05-18 00:00:00-04:00,,,75.62035369873047
2004-05-19 00:00:00-04:00,,,75.35832977294922
2004-05-20 00:00:00-04:00,,,75.59969329833984
2004-05-21 00:00:00-04:00,,,75.73072052001953
2004-05-24 00:00:00-04:00,,,76.04794311523438
2004-05-25 00:00:00-04:00,,,77.13762664794922
2004-05-26 00:00:00-04:00,,,77.40656280517578
2004-05-27 00:00:00-04:00,,,77.841064453125
2004-05-28 00:00:00-04:00,,,77.83414459228516
2004-06-01 00:00:00-04:00,,,77.730712890625
2004-06-02 00:00:00-04:00,,,78.0203857421875
2004-06-03 00:00:00-04:00,,,77.30310821533203
2004-06-04 00:00:00-04:00,,,77.91693878173828
2004-06-07 00:00:00-04:00,,,79.10314178466797
2004-06-08 00:00:00-04:00,,,79.21346282958984
2004-06-09 00:00:00-04:00,,,78.4755630493164
2004-06-10 00:00:00-04:00,,,78.86174774169922
2004-06-14 00:00:00-04:00,,,78.08242797851562
2004-06-15 00:00:00-04:00,,,78.63417053222656
2004-06-16 00:00:00-04:00,,,78.62039947509766
2004-06-17 00:00:00-04:00,,,78.50313568115234
2004-06-18 00:00:00-04:00,,,78.6512451171875
2004-06-21 00:00:00-04:00,,,78.35364532470703
2004-06-22 00:00:00-04:00,,,78.7481918334961
2004-06-23 00:00:00-04:00,,,79.42648315429688
2004-06-24 00:00:00-04:00,,,79.17730712890625
2004-06-25 00:00:00-04:00,,,78.79660034179688
2004-06-28 00:00:00-04:00,,,78.5266342163086
2004-06-29 00:00:00-04:00,,,78.85198974609375
2004-06-30 00:00:00-04:00,,,79.27420806884766
2004-07-01 00:00:00-04:00,,,78.17364501953125
2004-07-02 00:00:00-04:00,,,78.13211822509766
2004-07-06 00:00:00-04:00,,,77.44686126708984
2004-07-07 00:00:00-04:00,,,77.67527770996094
2004-07-08 00:00:00-04:00,,,77.1353988647461
2004-07-09 00:00:00-04:00,,,77.33613586425781
2004-07-12 00:00:00-04:00,,,77.37073516845703
2004-07-13 00:00:00-04:00,,,77.42609405517578
2004-07-14 00:00:00-04:00,,,77.19080352783203
2004-07-15 00:00:00-04:00,,,76.6924057006836
2004-07-16 00:00:00-04:00,,,76.63009643554688
2004-07-19 00:00:00-04:00,,,76.30479431152344
2004-07-20 00:00:00-04:00,,,77.27387237548828
2004-07-21 00:00:00-04:00,,,75.84795379638672
2004-07-22 00:00:00-04:00,,,76.05562591552734
2004-07-23 00:00:00-04:00,,,75.41881561279297
2004-07-26 00:00:00-04:00,,,75.27345275878906
2004-07-27 00:00:00-04:00,,,75.9794692993164
2004-07-28 00:00:00-04:00,,,76.20791625976562
2004-07-29 00:00:00-04:00,,,76.53323364257812
2004-07-30 00:00:00-04:00,,,76.7200927734375
2004-08-02 00:00:00-04:00,,,76.87928771972656
2004-08-03 00:00:00-04:00,,,76.28404235839844
2004-08-04 00:00:00-04:00,,,76.27709197998047
2004-08-05 00:00:00-04:00,,,75.03120422363281
2004-08-06 00:00:00-04:00,,,73.9583511352539
2004-08-09 00:00:00-04:00,,,74.06216430664062
2004-08-10 00:00:00-04:00,,,75.01736450195312
2004-08-11 00:00:00-04:00,,,74.8651351928711
2004-08-12 00:00:00-04:00,,,74.04833221435547
2004-08-13 00:00:00-04:00,,,74.19369506835938
2004-08-16 00:00:00-04:00,,,74.96199798583984
2004-08-17 00:00:00-04:00,,,75.38421630859375
2004-08-18 00:00:00-04:00,,,76.1594467163086
2004-08-19 00:00:00-04:00,,,75.93793487548828
2004-08-20 00:00:00-04:00,,,76.47089385986328
2004-08-23 00:00:00-04:00,,,76.27709197998047
2004-08-24 00:00:00-04:00,,,76.38092803955078
2004-08-25 00:00:00-04:00,,,76.9000473022461
2004-08-26 00:00:00-04:00,,,76.9000473022461
2004-08-27 00:00:00-04:00,,,77.1423110961914
2004-08-30 00:00:00-04:00,,,76.50553894042969
2004-08-31 00:00:00-04:00,,,76.90699768066406
2004-09-01 00:00:00-04:00,,,77.05236053466797
2004-09-02 00:00:00-04:00,,,77.92449188232422
2004-09-03 00:00:00-04:00,,,77.60609436035156
2004-09-07 00:00:00-04:00,,,78.1182861328125
2004-09-08 00:00:00-04:00,,,77.92449188232422
2004-09-09 00:00:00-04:00,,,77.85525512695312
2004-09-10 00:00:00-04:00,,,78.25672912597656
2004-09-13 00:00:00-04:00,,,78.5128173828125
2004-09-14 00:00:00-04:00,,,78.67201232910156
