Date,CorporateBonds,Dow_Jones,HighDividend,FTNT,Gold,RealEstate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ,10-Year Treasury Yield,2-Year Treasury Yield,Federal Funds Effective Rate,1-Month Treasury Yield,3-Month Treasury Yield,5-Year Treasury Yield,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,10-Year Euro Gov Bond Yield,3-Month Euro Gov Bond Yield,3-Month China Gov Bond Yield,10-Year India Gov Bond Yield,CPI,PPI,China CPI,Europe CPI,Unemployment Rate,GDP,Real GDP,Consumer Confidence Index,Government Debt,Government Debt to GDP,Debt Service vs Disposable Income,Credit Card Delinquency,US Dollar Index,Corporate Profits,EBIT,Retained Earnings,VIX,Building Permits,Residential Property Prices,Housing Starts,Velocity of Money,Retail Sales,Industrial Production,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2008-12-28,0.012298608530991073,-0.0033968164539569523,0.0,0.0,0.054610829806658545,-0.007999344675578612,-0.01167873151301324,-0.027216722427760298,-0.018261035846415807,-0.03679490389964235,-0.0048716100263649365,-0.02226617083291904,0.0038740684209119802,-0.017494539848642687,-0.009199488929865218,-0.01931268474051162,-0.021785796528090873,0.014084507042253724,0.20270270270270263,-0.18181818181818188,inf,0.5,0.11851851851851847,0.006920415224913601,0.0235294117647058,-0.00203252032520318,-0.009633911368015502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001341108228249288,0.0,0.0,0.0,-0.03449810816826171,0.0,0.0,0.0,0.0,0.0,0.0,0.11278195488721798,0.00947867298578231,-0.08633093525179847,-0.06046511627906992,-0.1666666666666663,0.07142857142857095,-0.054662379421222096
2009-01-04,0.00575214530549184,0.06030247879496242,0.0,0.0,0.03317825652231421,0.004996170363805064,0.06654398729536415,0.06362853311027195,0.11049580234996981,0.07470320972508615,0.08055187615590698,0.07099793859052861,0.038164762850575906,0.05804835117775475,0.047968962682636285,0.08789629886051453,0.06663658730256228,0.13888888888888884,-0.011235955056179803,-0.11111111111111105,3.0,1.666666666666667,0.13907284768211925,0.10652920962199319,0.08429118773946365,-0.016293279022403295,-0.0077821011673151474,0.055451248681875454,-0.25393306201785826,0.21052631578947367,0.0,0.0025307713412614508,0.0,-0.16666666666666663,-0.15286934262899676,0.06849315068493156,-0.012137490639680837,-0.011348742974823023,0.01830282861896837,0.039919979850099985,0.05269708081491031,-0.00677162380599039,0.1542553191489362,0.0034744767421743816,0.4560451071423952,-0.09918729385006975,-0.08257779635774565,-0.09658828953434773,-0.016245487364620947,-0.024203720039790655,-0.125,-0.04116045245077515,0.01580817957656655,-0.024792558591163805,0.10810810810810811,0.11737089201877904,0.2440944881889764,0.15841584158415856,0.1384615384615382,-0.17777777777777704,-0.030612244897959107
2009-01-11,-0.005591849944664773,-0.04501139076396665,0.0,0.0,-0.06032418622661928,-0.05578585868164365,-0.04163107258277776,-0.009758274050524651,-0.03010943398317789,-0.08688794260218058,-0.04324530875539123,-0.027516791190458356,-0.049979175612278604,-0.02120521154563626,-0.03469865816197237,-0.052096674883782,-0.037139826718352364,-0.012195121951219412,-0.1477272727272727,0.125,-0.25,-0.12499999999999989,-0.12209302325581395,0.052795031055900665,0.07420494699646651,-0.04347826086956519,-0.01764705882352935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027829388808204847,0.0,0.0,0.0,0.092625669813728,0.0,0.0,0.0,0.0,0.0,0.0,-0.12195121951219512,-0.008403361344537674,0.06329113924050644,0.1282051282051282,0.24324324324324342,0.6486486486486478,-0.10877192982456141
2009-01-18,0.0023000863706206243,-0.038401178027858585,0.0,0.0,-0.012136619382737024,-0.018719018710174007,-0.04523483814199847,-0.03427614871882434,-0.043174237897421475,-0.16262961494453199,-0.060697490807383514,-0.039228691978883345,-0.002173967928510101,-0.006189524551228676,-0.003441658007045434,-0.04005576240299791,-0.026889971738631502,-0.02880658436214001,-0.026666666666666727,1.1111111111111112,0.3333333333333335,0.714285714285714,-0.026490066225165587,-0.05014749262536866,-0.049342105263157854,0.006493506493506551,-0.009980039920159611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018566839814230462,0.0,0.0,0.0,0.07683325548808972,0.0,0.0,0.0,0.0,0.0,0.0,-0.06249999999999989,-0.05084745762711884,-0.029761904761904878,-0.05681818181818177,-0.03260869565217417,-0.13114754098360593,0.0748031496062993
2009-01-25,-0.01096566123257714,-0.02624206418601449,0.0,0.0,0.10378261804235844,-0.039642034827142125,-0.02292515549460228,-0.023513479674938775,0.011173258049989254,-0.07128121006928012,-0.05453728430476612,-0.00334650865157049,-0.017429139988343723,-0.004498046771230335,0.0007672232405147028,-0.045124002147235,-0.03402791973449493,0.1228813559322035,0.1369863013698629,-0.052631578947368474,-0.25,-0.08333333333333326,0.11564625850340127,0.13354037267080732,0.14878892733563998,0.032258064516129004,0.032258064516129004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013887261570235676,0.0,0.0,0.0,0.02515723270440251,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333308,0.13392857142857162,0.1165644171779141,0.13253012048192758,0.1348314606741574,0.2641509433962257,-0.08424908424908428
2009-02-01,-0.0029653835842415877,-0.005465282189501819,0.0,0.0,0.0026362902870964433,-0.027312449811842,-0.0033690201990336233,-0.04316250598671678,-0.0029749525197240168,0.02780880896958604,-0.0009692392913790426,-0.014103563851885936,-0.01773868112513588,0.007298560658400843,0.005751462389422146,-0.02032560512616266,-0.0005889128703119306,0.08301886792452828,0.1325301204819278,0.2777777777777779,4.0,1.1818181818181817,0.128048780487805,0.05753424657534256,0.07831325301204828,0.0,-0.003906250000000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.149180880161587e-05,0.0,0.0,0.0,-0.051406811931457574,0.0,0.0,0.0,0.0,0.0,0.0,0.052287581699346664,0.03543307086614167,0.06043956043956067,0.03546099290780136,0.00990099009900991,0.05970149253731338,-0.10800000000000021
2009-02-08,-0.0031297639526386423,0.03471585549974843,0.0,0.0,0.03476503045145285,0.029993807013938056,0.05010291146854584,0.07549851015369158,0.05434783528517739,0.05952371928221112,0.02571562777762426,0.08787458026363759,0.01670495972258501,0.0314016545773379,0.04498679625434354,0.04408723739916831,0.07808747752035927,0.06271777003484313,0.05319148936170226,0.0,0.3999999999999999,0.16666666666666674,0.06486486486486487,0.020725388601036343,0.033519553072625774,0.025000000000000133,0.02941176470588247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036370081739652838,0.0,0.0,0.0,-0.03278322925958976,0.0,0.0,0.0,0.0,0.0,0.0,0.04968944099378869,0.05323193916349789,0.06735751295336767,0.010273972602739878,0.0588235294117645,-0.08450704225352057,0.03139013452914807
2009-02-15,0.0020837813536365157,-0.05201548245719423,0.0,0.0,0.007340243585892026,-0.11988853490833917,-0.048517017258206896,-0.046799214555070634,-0.05013132648080465,-0.09601637878318303,-0.03784315213934242,-0.03631802385462002,-0.04262954652286455,-0.050853033665286484,-0.027727551696531627,-0.05663204815457534,-0.03603041822528963,-0.052459016393442526,-0.02020202020202022,-0.0434782608695653,0.09523809523809534,0.03571428571428559,-0.045685279187817285,-0.0076142131979695105,-0.005405405405405461,-0.022357723577235866,-0.017142857142857126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005408593009027296,0.0,0.0,0.0,-0.010145261701636987,0.0,0.0,0.0,0.0,0.0,0.0,-0.059171597633136175,-0.06137184115523453,-0.06796116504854344,-0.003389830508474523,-0.06481481481481444,0.21538461538461484,0.04782608695652191
2009-02-22,0.0001302863242007568,-0.056774147952183496,0.0,0.0,0.03783619001456917,-0.037310680845073274,-0.06452426045625048,-0.05141276162823749,-0.09810576612023392,-0.15932205571470726,-0.08456214580407095,-0.05523055738792115,-0.012058915508898482,-0.07507967417052841,-0.029643097234946958,-0.06055783504071355,-0.06069632014124371,-0.03806228373702436,-0.010309278350515427,-0.09090909090909083,-0.17391304347826086,-0.06896551724137923,-0.037234042553191404,-0.023017902813299296,-0.03260869565217395,-0.027027027027026973,-0.023255813953488413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016898054465579238,0.0,0.0,0.0,0.14838108548800366,0.0,0.0,0.0,0.0,0.0,0.0,-0.03144654088050303,-0.034615384615384714,-0.05208333333333348,-0.027210884353741638,-0.03960396039604008,-0.012658227848101,-0.09128630705394203
2009-03-01,-0.004936649923608316,-0.04028163165147136,0.0,0.0,-0.0991087554201654,-0.0808039791526527,-0.04507866808724681,-0.05419878444349158,-0.029495241175649833,0.0215053262861038,-0.08163271197049171,-0.028886279696800132,-0.0441316770837159,-0.03391733086391857,-0.11136879839015756,-0.01737705459282113,-0.0439832750549779,0.08633093525179869,0.04166666666666674,0.09999999999999987,-0.1578947368421053,-0.03703703703703709,0.09944751381215466,0.041884816753926746,0.042134831460674205,0.0,0.005952380952380931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008690268821545777,0.0,0.0,0.0,-0.0598377281947261,0.0,0.0,0.0,0.0,0.0,0.0,0.12337662337662336,0.09960159362549792,0.10989010989010994,0.04195804195804209,0.06185567010309301,-0.11538461538461575,-0.04566210045662089
2009-03-08,-0.0015071985017062195,-0.06020336815939742,0.0,0.0,-0.014388259322241637,-0.1165479640536442,-0.06776672678007578,-0.05007765424612087,-0.056892959521785635,-0.18684192003613498,-0.093567143802329,-0.03328570007272813,-0.03192511173325385,-0.08560196916114915,-0.030026181979490474,-0.06902415316556398,-0.06095772536571087,-0.0629139072847682,-0.08999999999999997,-0.09090909090909083,-0.4375,-0.1923076923076924,-0.08040201005025127,-0.06030150753768837,-0.05660377358490565,0.008547008547008517,0.015779092702169706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004434452445667647,0.0,0.0,0.0,0.06429341963322543,0.0,0.0,0.0,0.0,0.0,0.0,-0.06358381502890165,-0.05072463768115931,-0.04950495049504955,-0.05033557046979864,-0.029126213592232997,-0.02898550724637683,0.11004784688995217
2009-03-15,0.0009184764245311339,0.08751923590761335,0.0,0.0,0.0060826642064046865,0.19991070901783292,0.10403350907329534,0.10597848592828085,0.06986363454549527,0.32524281397181687,0.1129033043731833,0.07692305691467438,0.043125109624756464,0.018982278177391176,0.0825481014806031,0.1164212686854793,0.10638793292222748,0.021201413427561766,0.07692307692307687,-0.2500000000000001,0.0,-0.04761904761904756,0.021857923497267784,0.026737967914438387,0.04571428571428582,-0.016949152542372947,-0.023300970873786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012174351977395137,0.0,0.0,0.0,-0.14129333063044802,0.0,0.0,0.0,0.0,0.0,0.0,0.030864197530864113,0.026717557251908275,-0.005208333333333259,0.010600706713780772,0.020000000000000018,0.1492537313432838,-0.07758620689655182
2009-03-22,0.00957045321506822,0.008214961199598969,0.0,0.0,0.1351269333759051,-0.08630414060581659,0.015364400406697953,0.04563589224143705,0.041469734254214075,0.0038639633051766875,0.017838723576492743,0.02828743068994566,0.006412350626909591,0.08509843075865486,-0.01798455621070516,0.023598847278386348,0.018002109347712292,-0.08304498269896199,-0.09183673469387754,0.19999999999999996,0.0,0.09999999999999987,-0.11229946524064183,-0.04427083333333337,-0.002732240437158584,-0.006465517241379226,-0.00994035785288272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029319781078968044,0.0,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.13772455089820368,-0.09665427509293689,-0.0785340314136127,-0.027972027972028024,-0.02941176470588236,0.2987012987012987,0.10747663551401887
2009-03-29,-0.0003888776043635689,0.06970075823998334,0.0,0.0,-0.014647275226253198,0.06494817400863195,0.06387699188781748,0.08274213274866837,0.034186238542807335,0.1228500701758064,0.1086836387193002,0.0518615082636702,0.05055889434787608,0.017751858033062673,0.030149055151361903,0.08355773564729763,0.060338805068472334,0.049056603773584895,0.011235955056179803,-0.16666666666666663,-0.6666666666666667,-0.36363636363636354,0.07831325301204828,-0.0027247956403269047,-0.008219178082191747,-0.006507592190889477,-0.026104417670682833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007725259034159659,0.0,0.0,0.0,-0.105687513619525,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333326,0.08641975308641969,0.06818181818181834,-0.007194244604316391,-2.220446049250313e-16,-0.1599999999999997,-0.11814345991561204
2009-04-05,-0.002903239949604508,0.03020206927227309,0.0,0.0,-0.05756744183104334,0.15575708004111344,0.032471568070019385,0.0397381078966661,0.03485469171597377,0.06017476909490638,0.03060124406386122,0.05625791522368373,0.009717664129229142,0.013565652632025804,-0.014839273316210266,0.06417900034494295,0.04961820241268211,0.04676258992805771,0.06666666666666665,-0.1333333333333333,4.333333333333334,0.4999999999999998,0.04469273743016755,0.030054644808743092,0.022099447513812098,-0.013100436681222849,-0.014432989690721487,-0.00385018398031034,-0.42100549562385514,-0.5130434782608695,0.0,0.0036615345415769163,0.0,-2.5,-0.48194820621102785,0.15384615384615397,-0.003441642109412113,-0.0017865095063510639,0.0637254901960782,0.03759649664719178,0.041179865114441494,-0.02452808189427691,0.03993855606758823,-0.01174306845720896,0.0652331079760835,-0.036183708858400054,0.013547881808472662,-0.032651072124756264,-0.044036697247706424,-0.01048481951626723,-0.024489795918367308,-0.03582741671217904,-0.0169382568896419,-0.029336588931343832,0.0060606060606061,0.02272727272727293,0.037234042553191626,0.018115942028985366,0.05050505050505083,-0.05952380952380987,-0.038277511961722355
2009-04-12,0.006538770887562162,0.009105618885520528,0.0,0.0,-0.05248070811212713,0.039917978984827185,0.018395092989516915,0.0012601589976766192,-0.009126367753439002,0.09700714854582104,0.030699326219236323,0.0011967988959260545,-0.006874099234717046,-0.003059127709977516,0.009623326730203718,0.024310817183038624,0.018910297395998477,0.01718213058419238,0.0,0.15384615384615374,-0.1875,-0.1428571428571429,0.016042780748662944,0.021220159151193574,0.01621621621621605,0.004424778761062065,0.01882845188284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116053889544121,0.0,0.0,0.0,-0.07984886649874057,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325302,0.02962962962962945,0.02564102564102555,0.028469750889679846,0.019230769230769162,0.01265822784810089,-0.04975124378109452
2009-04-19,-0.0016892085552497882,0.006852969841914414,0.0,0.0,-0.06265125617163825,0.05741443994207662,0.01480041767059248,0.02558726292168867,0.003947372805062299,0.04515540262021256,0.0307621716438522,0.013747826211203407,0.019381705759709877,-0.011123634020096973,0.025279578214966847,0.027840689336162683,0.012423243456303412,0.006756756756756799,0.03125,-0.1333333333333333,-0.6923076923076923,-0.2222222222222221,0.0052631578947368585,0.01558441558441559,0.007978723404255428,-0.013215859030836885,-0.010266940451745366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018638404044474255,0.0,0.0,0.0,-0.07090062961949095,0.0,0.0,0.0,0.0,0.0,0.0,0.029069767441860517,0.021582733812949728,-0.0050000000000000044,0.01038062283737018,0.009433962264151052,0.0125000000000004,0.026178010471204383
2009-04-26,0.005076050307894153,-0.007133024229326934,0.0,0.0,0.11882497419347082,0.03257857951761567,-0.004823278475727832,0.02658469291914023,0.0063344260197197855,-0.015301388957670636,0.02605384794539911,0.008254935183140244,-0.026709217947698982,-0.0162918309486747,-0.03961190677715043,0.011989830485213071,0.012683326731500077,0.016778523489932917,0.0,0.23076923076923084,0.7500000000000002,-0.2857142857142857,0.02617801047120416,0.020460358056265893,0.02638522427440626,0.0,-0.004149377593361092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005443866527330199,0.0,0.0,0.0,0.08485562757807896,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711851,0.03169014084507027,0.025125628140703515,0.027397260273972712,-2.220446049250313e-16,0.06172839506172867,-0.06122448979591866
2009-05-03,-0.001714886955843764,0.017713644981326215,0.0,0.0,-0.046464983392972115,-0.04206687070658832,0.01419331263069723,0.025099527788774,0.025830530649590067,-0.026507982382065642,0.015697338149215367,0.022222076844413907,0.027442177035088555,0.04613554027586275,0.01599321232924611,0.017112455767554602,0.014702271473636452,0.05940594059405946,-0.07070707070707061,0.375,-0.14285714285714302,0.5999999999999999,0.03571428571428559,0.037593984962405846,0.05141388174807182,0.0,-0.004166666666666541,0.011277183884145892,-0.09885396892357434,0.01785714285714257,0.0,0.0014714939189219844,0.0,-0.06666666666666676,-0.769218254358869,0.04444444444444451,0.0,0.0,0.05529953917050712,0.0,0.0,0.0,0.0,-0.00018695438313043322,0.0,0.0,0.0,-0.0412819120043455,0.06717850287907878,0.0,0.12970711297071125,0.0,0.009832637408297984,-0.009753078216959699,0.005376344086021501,0.04095563139931735,0.12254901960784315,0.07333333333333325,0.10280373831775735,0.02325581395348797,-0.11956521739130421
2009-05-10,0.0039038935250352846,0.043329554744717225,0.0,0.0,0.13377723705865407,0.09190667173116451,0.057913471366273894,0.04158579565062581,0.0969105805849384,0.22253488836859758,0.06863616293443475,-0.022311064709302553,0.030330374729507392,0.02713893528661737,0.06006597495117161,0.03494413841414401,0.011517013372777551,0.024922118380062308,0.08695652173913038,-0.22727272727272718,1.5,0.1875,0.05911330049261099,0.026570048309178862,0.04645476772616153,0.006696428571428381,0.012552301255229992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018786929145038767,0.0,0.0,0.0,-0.09206798866855526,0.0,0.0,0.0,0.0,0.0,0.0,0.048128342245989275,0.016393442622950838,0.0,0.009316770186335477,-0.03389830508474578,0.12500000000000044,-0.04320987654321007
2009-05-17,0.006093918235620777,-0.031440396941237236,0.0,0.0,0.005072242824224915,-0.11146204258071357,-0.04592388173375639,-0.03619386698723459,-0.0740744735301434,-0.11443940314441337,-0.07273540860226646,-0.016969201115299093,-0.017135296223518837,-0.04807307602686095,-0.01016009760946135,-0.07753266193142727,-0.03384703010440626,-0.045592705167173175,-0.12,0.0,-0.2666666666666666,-0.10526315789473684,-0.06511627906976747,-0.04235294117647048,-0.04439252336448607,0.0022172949002217113,0.004132231404958775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020993224080245731,0.0,0.0,0.0,0.033385335413416595,0.0,0.0,0.0,0.0,0.0,0.0,-0.061224489795918435,-0.04193548387096768,-0.013100436681222627,-0.018461538461538307,-0.008771929824561209,-0.040404040404040886,0.13548387096774217
2009-05-24,-0.003221965269197935,0.0010874852785487388,0.0,0.0,0.11686571810085189,0.025218077366033764,0.0034947384814656424,0.01819582483179949,0.012708948078904436,0.01127520367929713,-0.005045856090830747,0.008333553541818084,0.025033283470432544,-0.0042406366396651185,-0.001579084096444583,0.020334763164795655,0.00706488448206577,0.09872611464968162,0.045454545454545414,0.0,0.18181818181818188,0.0588235294117645,0.10945273631840813,0.07125307125307123,0.07090464547677255,-0.004424778761061843,-0.008230452674897082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022704963901400865,0.0,0.0,0.0,-0.014794685990338063,0.0,0.0,0.0,0.0,0.0,0.0,0.11413043478260865,0.101010101010101,0.11946902654867264,0.07836990595611293,0.07964601769911495,-0.021052631578947434,-0.1647727272727273
2009-05-31,0.001680353065852902,0.030408553653713755,0.0,0.0,0.05017827890647775,0.06433320497238237,0.039429024451287153,0.033080015929649154,0.06315573318314094,0.04888477641609845,0.03688365710700725,0.04191238562581279,0.00828604900966834,0.036391549770320886,0.0213526571731133,0.023915115752175753,0.04865216270231487,0.005797101449275477,0.0,0.11764705882352944,0.0769230769230771,-0.2222222222222221,0.049327354260089606,-0.004587155963302836,-0.0091324200913242,0.006666666666666821,0.018672199170124415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00637054281029803,0.0,0.0,0.0,-0.11369904995403002,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731714,0.01834862385321112,0.007905138339920903,-0.005813953488372214,-0.07377049180327855,-0.06451612903225812,-0.15646258503401356
2009-06-07,-0.012587886206001264,0.029512706269352762,0.0,0.0,-0.06408502822517692,0.04118518820024075,0.021831663491484132,0.013617930800551958,0.008320523361813104,0.007359090596975815,0.055135716866890006,0.03909374142265598,0.021626241389330447,0.013074467531139833,-0.001548706081506479,0.038494168396710604,0.04232025032006548,0.10662824207492783,0.4347826086956521,0.10526315789473673,-0.4285714285714286,0.4285714285714286,0.21794871794871806,0.06912442396313367,0.06682027649769595,0.05739514348785857,0.07739307535641538,0.04588776003870332,-0.041975501287352834,0.05263157894736836,0.0,0.008299612246622345,0.0,0.2142857142857144,-1.4461681711292096,0.010638297872340496,0.0,0.0,0.03056768558951961,0.0,0.0,0.0,0.0,0.008116051559810211,0.0,0.0,0.0,0.024204702627939056,0.08093525179856109,0.0,0.08333333333333326,0.0,0.019116293031052223,-0.003046440561448982,0.20454545454545459,0.09309309309309288,-0.011764705882353232,-0.02923976608187151,-0.12389380530973493,-0.0919540229885053,0.2661290322580643
2009-06-14,0.005639927670812561,0.004549184869956591,0.0,0.0,-0.04331001943631296,-0.012806006017093474,0.005604581871517134,0.01742908408531596,0.026866372431526342,0.013798757379478221,-0.005899956479408441,0.002180797870888984,-0.004233498272134151,0.0390852540361728,-0.006204243396569442,-0.006247160698076626,0.005071862886703915,-0.0078125,-0.015151515151515138,-0.19047619047619035,0.0,-0.050000000000000044,-0.01403508771929829,-0.0021551724137930384,0.004319654427645814,0.056367432150313146,0.056710775047258855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021365830497744875,0.0,0.0,0.0,-0.04962862930452405,0.0,0.0,0.0,0.0,0.0,0.0,-0.011320754716981019,-0.005494505494505364,-0.003968253968253843,0.003012048192771344,0.010101010101010388,0.06329113924050667,0.08917197452229297
2009-06-21,0.0010434128317740043,-0.03076766762807348,0.0,0.0,-0.029084239133944312,-0.05707706614856256,-0.026504701936150954,-0.06464404984756711,-0.07566001488941121,-0.031057690072517796,-0.05263524387224561,-0.009684506046049202,-0.01933612605861368,-0.014080729394172153,0.02267105741808151,-0.026454620346076152,-0.016855001776415857,-0.005249343832021025,-0.03846153846153855,0.47058823529411753,0.25,0.0,0.003558718861209842,-0.01943844492440605,-0.027956989247312047,-0.03359683794466406,-0.03756708407871201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020503777286198233,0.0,0.0,0.0,-0.005683836589698066,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129722,-0.0055248618784530246,0.01195219123505975,-0.012012012012012074,-0.029999999999999805,-0.13095238095238182,-0.11111111111111105
2009-06-28,0.012117525512229665,-0.012190670442501994,0.0,0.0,0.021099153929946546,-0.002858739702738089,-0.0021731857901375884,-0.009589401689592103,-0.026823517413947062,-0.009966935352348494,-0.01036077422516235,0.0022073599929199883,0.006116255108148838,0.009829013011140475,0.011119808316254254,-0.007349423502784336,0.005882449600998818,-0.0712401055408971,-0.11999999999999988,-0.28,-0.29999999999999993,0.05263157894736836,-0.1028368794326241,-0.05726872246696035,-0.04867256637168138,-0.004089979550102152,0.0074349442379182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016765157628928495,0.0,0.0,0.0,-0.07359771346909605,0.0,0.0,0.0,0.0,0.0,0.0,-0.11406844106463887,-0.07777777777777783,-0.047244094488189003,-0.03343465045592697,0.020618556701030855,0.068493150684932,0.23026315789473695
2009-07-05,-7.84532267982252e-05,-0.01518891342083517,0.0,0.0,-0.02270416969723288,-0.027388857013467494,-0.022103473429368692,-0.02594893706764545,-0.03612463749580119,-0.037751725607361286,-0.027764854695846775,-0.018171514583579018,-0.00607907394110363,-0.010814573258534632,-0.02351164534334005,-0.029181218564250155,-0.022684962537929954,-0.0028409090909091717,-0.10909090909090913,-0.11111111111111105,1.1428571428571428,-0.15000000000000002,-0.039525691699604626,0.0,0.0046511627906977715,-0.020533880903490842,-0.01845018450184499,-0.05430534033351064,-0.2059613975079404,0.3999999999999999,0.0,-0.00029796545463012247,0.0,0.05882352941176472,7.087080457518791,0.0,0.004703768160121857,0.003511923951750484,-0.06779661016949146,0.03157594773619521,0.026746370848477197,-0.010054165997456455,-0.041358936484490294,0.001331690810709718,0.15260600835610227,0.029957218624549586,0.3664051567654447,0.07790204396451994,-0.009983361064891838,-0.003811886047738966,0.01538461538461533,-0.015407273139231847,0.0020948542041043794,0.01194434473768724,-0.03004291845493534,0.006024096385542244,0.045454545454545414,0.037735849056603765,0.09090909090909038,0.038461538461539435,-0.032085561497326
2009-07-12,0.008784353724391014,-0.018677070754865466,0.0,0.0,-0.08274627783487265,-0.043839531580683655,-0.020599270713468343,-0.03339966040785525,-0.03227891269183314,-0.03225809223443599,-0.02996253798574211,-0.01682551506427188,0.0,-0.019314779127347692,-0.004271970726154595,-0.008523630602558119,-0.022538012264923024,-0.054131054131054124,-0.0714285714285714,-0.0625,0.0,0.0588235294117645,-0.08641975308641969,-0.028037383177570097,-0.02777777777777779,-0.016771488469601525,-0.022556390977443663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007893348947692003,0.0,0.0,0.0,0.03828264758497313,0.0,0.0,0.0,0.0,0.0,0.0,-0.09734513274336287,-0.05988023952095811,-0.04743083003952575,-0.015151515151515249,0.0185185185185186,0.08641975308641947,-0.027624309392265345
2009-07-19,-0.007811168818656733,0.0754728552616748,0.0,0.0,0.09960196802277843,0.0759702998582088,0.07014553461499573,0.09461136994311792,0.08462073537780013,0.09369360705634211,0.08011518292410957,0.0838565183452622,0.04543439106020264,0.041248553033736535,0.03471174383104558,0.07556526194254531,0.07436089011927227,0.10542168674698793,0.1208791208791209,0.0,0.0,-0.05555555555555547,0.1351351351351351,0.0841346153846152,0.07857142857142851,-0.01279317697228155,-0.011538461538461608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015227349279319902,0.0,0.0,0.0,-0.16126809097174366,0.0,0.0,0.0,0.0,0.0,0.0,0.15196078431372562,0.11464968152866262,0.09958506224066399,0.07384615384615367,0.045454545454545636,-0.022727272727272707,-0.11931818181818199
