Date,SP500,Staples,Dow_Jones
2005-11-20,0.01106965093020218,-0.004254605930746114,0.007373413998236877
2005-11-27,0.015983410138724397,0.012820104149983358,0.016739484597946275
2005-12-04,-0.0022025251547570512,-0.007172731644727204,-0.004664733186199754
2005-12-11,-0.004099626862443029,-0.00722500243228108,-0.009924206716925732
2005-12-18,0.005540119485658135,0.02396854936714199,0.00941136193503933
2005-12-25,0.0031655608931882018,-0.005462494935062678,0.002211205041889208
2006-01-01,-0.01775003825293686,-0.016053630382596773,-0.016552130682879418
2006-01-08,0.03156354162833863,0.009016159849736027,0.024030824442558885
2006-01-15,0.0018686283124773606,-0.0008505199886640336,0.0001824371725456242
2006-01-22,-0.02105992897117337,-0.0132033403456564,-0.026951899277948055
2006-01-29,0.02040154229657265,0.015537757018436071,0.02479607428504682
2006-02-05,-0.017659797820180678,-0.01274986380186216,-0.012099048195357454
2006-02-12,0.0029302035781950675,-0.0008610547284048087,0.012431752460644319
2006-02-19,0.017135383808119187,0.01809539271481464,0.019187438481152563
2006-02-26,0.004657901592563185,0.0021163900245146916,-0.002341611570175761
2006-03-05,-0.005022747693778529,-0.00548960427212708,-0.0062298688188962
2006-03-12,-0.0013205506359467156,0.025477363073801884,0.007087019187311139
2006-03-19,0.019826044510416363,-0.00265315677935396,0.0189381357525904
2006-03-26,-0.003138671439142815,0.000834714712698581,0.0004440787114363687
2006-04-02,-0.0029186330627698487,-0.01584685296918864,-0.012771794172226514
2006-04-09,-0.0022333423994093105,-0.008050373810501776,-0.0006281031836168349
2006-04-16,-0.00640737154722093,-0.0064076981605206695,0.00035841065038422215
2006-04-23,0.018957411140189784,0.006878874596581319,0.020138899332819538
2006-04-30,0.002440030449368802,0.01750613319828509,0.0042332651340155625
2006-05-07,0.007986235767784011,0.009651713649246219,0.015366894646153817
2006-05-14,-0.024750655091045015,-0.01620922590257934,-0.015220681888594378
2006-05-21,-0.016558666812958034,-0.0021125436837808875,-0.01861954681882705
2006-05-28,0.010071295633067967,0.019898539771667556,0.0117516842276022
2006-06-04,0.004829142177622536,-0.005396490767337725,-0.0037237316981906243
2006-06-11,-0.028294418789399645,-0.007512933443526326,-0.031417358767928505
2006-06-18,-0.001189326730328788,0.004085334594715162,0.012071057283605136
2006-06-25,-0.001684565279203798,0.002105655052286881,-9.053226172250906e-05
2006-07-02,0.022822314556805612,0.0163864628697723,0.01655015719945485
2006-07-09,-0.005263926023654664,0.007028263051834127,-0.007425138123842268
2006-07-16,-0.02440579486090455,-0.014778796285335405,-0.03280489738267456
2006-07-23,0.0034809891347455935,0.018333256319742475,0.012934414730029653
2006-07-30,0.032513263947633764,0.010229751057776904,0.032332009302945997
2006-08-06,0.0017191952361503837,0.0020243378781086285,0.0036587351342436403
2006-08-13,-0.009282442803711932,0.00404194437337102,-0.012713937561403155
2006-08-20,0.02897440399725104,0.014090275514870632,0.026990725140561223
2006-08-27,-0.006733855778138453,0.0019852245820859427,-0.00843618448080874
2006-09-03,0.012402849375503289,0.01663991355741601,0.016484058404768076
2006-09-10,-0.008674260147680912,-0.004676245936379941,-0.007236426914449923
2006-09-17,0.01734959124904023,0.006582832179389708,0.016926923287373663
2006-09-24,-0.0037130715045167184,-0.0039088898766684865,-0.005017540189790171
2006-10-01,0.016049192669009393,-0.003924695552528501,0.015042121820584287
2006-10-08,0.010705302127784755,-0.004334327570068464,0.015247639748717345
2006-10-15,0.011998875932189623,0.0011880045742935774,0.00945017811000426
2006-10-22,0.0015370137920514004,0.00948594976313899,0.0036511858396144348
2006-10-29,0.007819704797281668,0.016444595582830734,0.007754635863438608
2006-11-05,-0.009934220922004466,-0.018875160958213733,-0.00893548075625794
2006-11-12,0.012450423001838518,0.003140568730990889,0.011104090928948596
2006-11-19,0.015770153476212467,0.01330754806255885,0.020390339957625292
2006-11-26,-0.0004987603243273853,-0.00618027486270234,-0.004705347123616144
2006-12-03,-0.0009264086788296488,-0.007772779168845667,-0.005135281943245973
2006-12-10,0.00855795061400677,0.02115117266519606,0.007782964274786863
2006-12-17,0.012113311153557627,0.004688342946663759,0.012038641846572329
2006-12-24,-0.011170470600439852,0.0003831924249695362,-0.007812861379892011
2006-12-31,0.006181282679998512,0.0019180622402128478,0.009984681454963784
2007-01-07,-0.007626187111265836,0.0007662087027142661,-0.005385510482543654
2007-01-14,0.019211907166291287,0.014154285510783016,0.015516834586732697
2007-01-21,-0.0029325072107555528,0.003771895471395448,-0.00023750154785795452
2007-01-28,-0.004830703511763845,-0.004509377145544113,-0.0062127735258129535
2007-02-04,0.018855593954869798,0.011702429948581505,0.014105156184531564
2007-02-11,-0.006007834134426293,-0.010447577515725448,-0.005137437618881413
2007-02-18,0.012436061138314747,0.014706683716537494,0.015254343935766856
2007-02-25,0.004742646399904016,-0.003344956888296169,-0.009093678465289079
2007-03-04,0.006132508115203106,-0.03467640897876523,-0.04311307821088539
2007-03-11,0.001568200513809903,0.012746654155957993,0.016781980581692446
2007-03-18,-0.01207938354129312,-0.00615374245871525,-0.013530285290390909
2007-03-25,0.03508278362635675,0.033166299312792136,0.030070415580138565
2007-04-01,-0.009693394041428438,-0.005225569980102152,-0.00882211101777386
2007-04-08,0.015774459704906096,0.016510185043574488,0.015130806315528211
2007-04-15,0.007487545614190294,0.0,0.00549976124096796
2007-04-22,0.022708387975235,0.018826256281461617,0.027960289822611006
2007-04-29,0.006122717786281706,-0.003623478710038208,0.01281153423859771
2007-05-06,0.009296134978636461,-0.0036363352498992585,0.011506610156838626
2007-05-13,-0.0003978635228234495,-0.007299105559325669,0.0061776018385115705
2007-05-20,0.011665940845732692,0.01801461581324859,0.01719381943380549
2007-05-27,-0.006093122283793884,-0.006861787930598107,-0.004501660835550703
2007-06-03,0.015755987262047633,0.014545554870219135,0.01275138781880325
2007-06-10,-0.019729846072401802,-0.015770695454109473,-0.01837416449390583
2007-06-17,0.01780805958110454,0.007260239674117486,0.01685196447415649
2007-06-24,-0.016463415049358554,-0.016005607698614033,-0.016300878768738536
2007-07-01,-0.0007968214102291871,0.0,0.001717030152863952
2007-07-08,0.016951206575273714,0.012938274667648075,0.01438187012735459
2007-07-15,0.012223874038778781,0.01094962336969263,0.020421524841945704
2007-07-22,0.0017529760537897676,-0.010831027695717865,0.009464327724388988
2007-07-29,-0.008872730262314443,-0.0350362134064538,-0.00044401185109088637
2007-08-05,-0.001349749086880958,0.007942621051682197,-0.0006428418776481815
2007-08-12,0.006328040419667724,0.01688572219451223,-0.0018905294462823186
2007-08-19,0.0,-0.016605329218382203,-0.008347534403472356
2007-08-26,0.025015561797081087,0.01763586728836586,0.02366962439262088
2007-09-02,-0.004988736290338802,-0.008111827037354247,-0.0017964212001518876
2007-09-09,-0.01029897246862832,-0.005576082159340245,-0.014092430243104137
2007-09-16,0.019374068554396384,0.023551281825757497,0.022353865546218543
2007-09-23,0.025459457037774413,0.01585364226428143,0.027352021956909223
2007-09-30,0.004013983990893033,0.011569142592220194,0.007324237189305638
2007-10-07,0.02143149795367605,0.0007146849049821657,0.012741693618589567
2007-10-14,0.003080067168788503,0.008214667566305067,0.0031277395464515134
2007-10-21,-0.042602450369197076,-0.017712184416259436,-0.0428083917413562
2007-10-28,0.02639150650941602,0.021998187955395654,0.02238252687620923
2007-11-04,-0.015753348338644613,-0.010938538410416698,-0.013773069625987122
2007-11-11,-0.04007893617571634,-0.005351300479975563,-0.04219030193421325
2007-11-18,0.004477984256651135,0.0247487103346391,0.011579953182888625
2007-11-25,-0.011385779303395904,-0.0010500923129010964,-0.01536828383247213
2007-12-02,0.03142929490102864,0.02277496641814225,0.03662507848995311
2007-12-09,0.015135901550101138,0.009249995320087967,0.01662145432319173
2007-12-16,-0.024783138856163234,-0.014935642608526756,-0.02155570620755154
2007-12-23,0.011865279784107896,0.016213835213125805,0.009110399173893002
2007-12-30,-0.005603262045519086,-0.010565897672082603,-0.006922527604304118
2008-01-06,-0.04066583995604389,-0.03134678079755415,-0.039277594459858234
2008-01-13,-0.02443723254592234,0.0053344039024216805,-0.015448634176619791
2008-01-20,-0.00039398714620325626,-0.03961827264454021,-0.04343517505710459
2008-01-27,0.007420650843394272,-0.016574223155515266,0.013435204296678771
2008-02-03,0.007420650843394272,0.02883879133082834,0.04288414127002427
2008-02-10,0.015556101147848,-0.02439039538441501,-0.04457346339107682
2008-02-17,0.009553840514288314,0.020522357662829283,0.014901054765873223
2008-02-24,0.003551579880728628,0.00914080261649719,0.0038108510578716004
2008-03-02,-0.013272260648818923,-0.01702890305676641,-0.006381540480883463
2008-03-09,-0.03071265576100579,-0.0022116673285680344,-0.03316859872876876
2008-03-16,-0.0007709036613866571,-0.004063532974865058,0.009165890290888656
2008-03-23,0.024102040338618513,0.029958795581636943,0.028251607544653057
2008-03-30,-0.004315658576993342,0.009413297626285289,-0.007148497167487999
2008-04-06,0.04090961760212086,0.017575713057431885,0.03166213615614977
2008-04-13,-0.02564105449196663,-0.020443989606359514,-0.02188718821302804
2008-04-20,0.03823632641550967,0.006117043876264772,0.03792441917562184
2008-04-27,0.00808818949485235,-0.0010727518760298427,0.007352147135602616
2008-05-04,0.013681683985119042,0.006444556260804202,0.01498426980123102
2008-05-11,-0.018443818463628303,-0.009605395303053488,-0.02470738059518185
2008-05-18,0.027070204367382944,0.023347899468048272,0.019040436020100415
2008-05-25,-0.035188914737163346,-0.014391031329649917,-0.03850337573864837
2008-06-01,0.019689187512621942,0.01460115703803333,0.012198638360453984
2008-06-08,-0.028927919335537844,-0.018953851658415344,-0.03179260116843419
2008-06-15,-0.001026920924150465,0.006082438993718409,0.008025183072154052
2008-06-22,-0.028732133816153027,-0.03280074595782667,-0.03733366768619584
2008-06-29,-0.030779860625359534,-0.019202601591624124,-0.04042667879963202
2008-07-06,-0.009566157201216785,0.004141823935821742,-0.0036134714571574023
2008-07-13,-0.0195551672066413,0.009748633757730163,-0.018133359255251058
2008-07-20,0.01728055326812017,-0.003713348785946202,0.037084907380973586
2008-07-27,-0.003969096215729273,0.010436086893312435,-0.015485593017210864
2008-08-03,0.005419070908467827,0.008853054818901418,-0.0004413094737429901
2008-08-10,0.025443842475280976,0.03875674094811643,0.033857688666081964
2008-08-17,0.006184273240879445,0.020063392141878467,-0.0014722198317542734
2008-08-24,-0.003995102392846395,-0.010352114186225836,-0.0018017032870288885
2008-08-31,-0.006633435785279196,-0.018828622765899694,-0.007480138714740403
2008-09-07,-0.033931063064675415,0.0063966815783143005,-0.026851282484912864
2008-09-14,0.013422404885933048,0.029308114318837175,0.021717691825177354
2008-09-21,-0.009925794773829044,-0.0432733585111198,-0.007613617944096429
2008-09-28,-0.018135738448133987,0.0,-0.014461110422122614
2008-10-05,-0.022240710285286458,-0.00848374871086105,-0.017884856661135706
2008-10-12,-0.024293196203862694,0.006558595774520615,-0.019596729780642252
2008-10-19,-0.02850896650057433,0.03008468897076333,-0.02867615332227591
2008-10-26,-0.030672250878709728,0.03008468897076333,-0.03604370374440302
2008-11-02,-0.030672250878709728,0.005803864203210551,-0.03604370374440302
2008-11-09,-0.030672250878709728,-0.013173777584365831,-0.03604370374440302
2008-11-16,-0.030672250878709728,-0.032151419371942214,-0.03770338494412295
2008-11-23,-0.027323979383130248,-0.026510167097577808,-0.039363066143842884
2008-11-30,-0.014968096513113899,-0.018120252232700973,-0.02936451727035505
2008-12-07,-0.00596048513867703,-0.0195002215610266,-0.011011149475732174
2008-12-14,0.012054737610196709,-0.023628853479864653,-0.0026563305545971305
2008-12-21,-0.0009448511491294553,0.012462022107939674,-0.008525164557288245
2008-12-28,-0.0063121736593373945,0.0038748238074894914,-0.005961165015570591
2009-01-04,-0.02665545081378695,0.021019715388782556,-0.02420392727217391
2009-01-11,-0.04343308887860742,0.017995370822194712,-0.041705798862100296
2009-01-18,-0.045234772299186266,-0.00980170659063545,-0.03840090865370571
2009-01-25,-0.02292454616125117,-0.017429547855584704,-0.026242746662098027
2009-02-01,-0.01314686332350895,-0.01773797538308719,-0.005464618891941719
2009-02-08,-0.008258021904637841,0.016704557630714323,0.014624962347657255
2009-02-15,-0.024223833533911776,-0.04262876341136812,0.03471454358725623
2009-02-22,-0.04507848658205682,-0.01205975431135109,-0.040282078670315524
2009-03-01,-0.04507848658205682,-0.044131878626028964,-0.040282078670315524
2009-03-08,-0.04507848658205682,-0.031925073900858525,-0.040282078670315524
2009-03-15,0.015364158723398358,0.043125595412067286,0.008215786778978718
2009-03-22,0.015364158723398358,0.024768824394206468,0.008215786778978718
2009-03-29,0.02391783421298177,0.00806510678088146,0.019209009694806878
2009-04-05,0.025433389621368763,0.0014217180664838902,0.019654511747959402
2009-04-12,0.018395269540172343,-0.006874724052449488,0.009106790885283766
2009-04-19,0.014800395728141513,0.019381402615550325,0.006851680263458615
2009-04-26,-0.0048236738832004855,-0.026708655676642823,-0.007132058662743246
2009-05-03,0.004685103801908841,0.027441583481060405,0.01771299179315844
2009-05-10,0.014193881487018167,0.030330252211394404,0.04332926564464734
2009-05-17,0.0034946354498031074,-0.017135264754537083,-0.03144070272939148
2009-05-24,0.021461826360651748,0.025033864734708144,0.0010881766260271153
2009-05-31,0.03942901727150039,0.008285662178311837,0.030408209907502037
2009-06-07,0.02183061896365457,0.021626924814378112,0.02951213199249003
2009-06-14,0.005605628866607759,-0.004233844187364166,0.004549757167745083
2009-06-21,-0.026504669309588724,-0.01933596245949265,-0.03076700726594317
2009-06-28,-0.002173005762145852,0.006115865761538997,-0.012191149174437088
2009-07-05,-0.022103666958504964,-0.0060786893136903775,-0.015189608610483463
2009-07-12,-0.02135149130941183,0.0,-0.016932914764645757
2009-07-19,0.010575719522288696,0.045434689734215716,0.010728299928270735
2009-07-26,0.024699467675713405,0.02507280683578461,0.023913532537242155
2009-08-02,0.007648180646530722,-0.00040756443215939075,0.007694244299134789
2009-08-09,0.02418786928419414,-0.009788031149120524,0.023126619739580523
2009-08-16,-0.004051340840455109,0.004942277259164296,-0.0040513987793437956
2009-08-23,0.02162884396002629,0.013934213951935392,0.020924494396281634
2009-08-30,0.00398189461158216,0.0012128774200892423,0.005787059278923534
2009-09-06,-0.012768573443765474,0.002825757745109403,-0.011822615996440744
2009-09-13,0.02655292551065558,0.019726247626353333,0.018740265512782628
2009-09-20,0.02346457096679533,0.009923443079712158,0.021464974563355943
2009-09-27,-0.021270529334645905,-0.0062995805355622325,-0.01396372555004921
2009-10-04,-0.020017867262032252,0.0027735112490410163,-0.019433166382361144
2009-10-11,-0.001784103905175638,0.02410127660038963,0.04037563129476007
2009-10-18,0.0038789465889333408,0.017360981205931436,0.014118714233647855
2009-10-25,-0.007439104201200641,-0.01137634091137918,-0.0015992004934259896
2009-11-01,-0.0418208894648433,-0.009206309743065355,-0.027748168606902768
2009-11-08,0.034472920280672614,0.014324762427848636,0.034103353014056426
2009-11-15,0.023242964361564367,0.019847433211036325,0.025305756287089975
2009-11-22,-0.0017334875174627173,0.00636236212969199,0.006586333668604727
2009-11-29,0.0012793674736271132,-0.0003725492633727123,-0.0006775414207975672
2009-12-06,0.01314278164568794,0.0063244945815814635,0.007850191582475352
2009-12-13,0.0009004446296572155,-0.0018477459766508275,0.008943462807292413
2009-12-20,-0.0027599487150375968,-0.018944500513007778,-0.013147188519129771
2009-12-27,0.020596942714342648,0.0167686089254504,0.018034083526228928
2010-01-03,-0.009245987430934854,-0.007870942354777033,-0.008857505143104016
2010-01-10,0.028086965236494565,0.0037776352536829094,0.019601837155312385
2010-01-17,-0.008117115606961267,0.007527351891881029,-0.0009421485720094713
2010-01-24,-0.038982975638825246,-0.017930387785964896,-0.04131662203445308
2010-01-31,-0.016665046401216133,-0.003423316319466463,-0.010627092288543527
2010-02-07,-0.00679782801127371,-0.00839704895202198,-0.0038785329234952703
2010-02-14,0.012938187876213147,0.017705647365464205,0.01108234311748868
2010-02-21,0.028693375037682545,0.025718856222958664,0.02947754344825637
2010-02-28,-0.0035993035869948953,-0.0033186479252117485,-0.006634963334949173
2010-03-07,0.031696096412098695,0.020717839759561096,0.023813792717425564
2010-03-14,0.010590701626547627,-0.0039868519493226895,0.006241013577793275
2010-03-21,0.008553296695235302,0.014834730065996338,0.01058278383648803
2010-03-28,0.005259993391177664,0.0050411957392828555,0.010154556569636597
2010-04-04,0.010465193662915429,0.007165696678082867,0.00783912847341961
2010-04-11,0.014855329251014737,-0.0024903052994464936,0.007137576255171085
2010-04-18,-0.0015892741592685722,-0.004635954432391509,0.0019077416119093193
2010-04-25,0.020526390698099473,0.004299574241378723,0.016155587847845432
2010-05-02,-0.0020511194404961297,-0.014270718866984167,-0.00022892507905802884
2010-05-09,-0.0004952719973079778,-0.03221121234577373,0.004846274488316316
2010-05-16,-0.009166099124952143,0.019820408379583432,-0.006961999229980198
2010-05-23,-0.04197028383438006,-0.023835876579037074,-0.04022998544255452
2010-05-30,0.0023829159275114975,-0.01014254063225517,-0.0036323907175856984
2010-06-06,-0.0233152304242229,-0.010626458716575526,-0.020006075045991722
2010-06-13,0.026773820961033534,0.015343629882062837,0.028861384170883353
2010-06-20,0.023537378136642584,0.014404846306367514,0.023166779413414718
2010-06-27,-0.005505085142174182,-0.029257116665210137,-0.0016713285294701063
2010-07-04,-0.03454754842099095,-0.016615563357264773,-0.02650943647235493
2010-07-11,-0.012041534255543218,0.040471773040295034,-0.009885041547364581
2010-07-18,0.011558643851445727,0.0015106240308881969,0.011194703766852943
2010-07-25,0.03515882195843467,0.02375559966757823,0.032274449081070467
2010-08-01,-0.0012679610874493097,-0.006261842051365485,0.0041238807630712415
2010-08-08,0.01922522094879553,0.00407740602559481,0.019007211316895534
2010-08-15,-0.036302093873853414,-0.010705137265262676,-0.03130631426113151
2010-08-22,-0.007201157982399509,-0.0026121027866636837,-0.008011413737510908
2010-08-29,-0.006231081929780724,-0.0014960909701055014,-0.005482522436446868
2010-09-05,0.03771290237858693,0.02247985554204135,0.029533219902094343
2010-09-12,0.005320678264994161,0.008428451367744394,0.0019123111413987814
2010-09-19,0.014461692901878154,0.00822939740233597,0.014135181411657705
2010-09-26,0.020713169435250256,0.01778572866328898,0.023569719250991383
2010-10-03,-0.0018290051051128575,-0.00392279359628378,-0.0023023051113175708
2010-10-10,0.016839583238021705,0.009308931749314686,0.01698662954176622
2010-10-17,0.009953888238634745,0.014898871750453235,0.0055621030987293985
2010-10-24,0.005522367817085705,0.006990782069445034,0.006144677294655176
2010-10-31,0.001183323498968436,-0.0013885992735639396,-0.0004501339102822577
2010-11-07,0.03569916352364899,0.011817918806859673,0.029017814004046905
2010-11-14,-0.020534772373324905,-0.013741320244023525,-0.0207784717863444
2010-11-21,0.0007488440174876487,0.0034835914653552624,0.0018876647239658428
2010-11-28,-0.01238687960866458,-0.010760385398314476,-0.012231306897425132
2010-12-05,0.03442775202766324,0.010877430745277028,0.02982689160272667
2010-12-12,0.01293824954367917,0.011454125492071476,0.003072341980335347
2010-12-19,0.003805578295871248,0.016348635917173615,0.008075218732787048
2010-12-26,0.010458360362841423,0.0013627653886258972,0.006785341148826118
2011-01-02,0.0011943949033612622,-0.0030616415943329756,0.0012805879229205175
2011-01-09,0.011053810928960406,-0.00955290524218444,0.008129336464726133
2011-01-16,0.01698879597042402,0.010334355205395829,0.009607553564190852
2011-01-23,-0.007192431840540192,0.005455091639836596,0.007771773127403625
2011-01-30,-0.0050633509538328125,-0.01729409857401365,-0.0037146419397440233
2011-02-06,0.026855213839874548,0.01104195071828018,0.022623369732829746
2011-02-13,0.014944814410560836,0.00955634700395347,0.01623944779227493
2011-02-20,0.010668224009483307,0.007437753319827545,0.010206193598117252
2011-02-27,-0.016353534101765432,-0.008389511434859886,-0.01990257086576175
2011-03-06,0.001058103271054378,0.0010151867905838774,0.002724254929569625
2011-03-13,-0.012304584307303745,0.0050710562875722065,-0.008644075916286575
2011-03-20,-0.019298330964936494,-0.017311183003256292,-0.01596501889710744
2011-03-27,0.027708153092657062,0.02203063544787054,0.031200225421793792
2011-04-03,0.014089385716289593,0.012799235860125213,0.01229961197926377
2011-04-10,-0.0021777193810307294,0.005985732427843171,0.001538805192226489
2011-04-17,-0.0061715825616200926,0.019504706766202418,-0.0028104915298957645
2011-04-24,0.01317768043077927,0.0019449119658545566,0.012987811404793215
2011-05-01,0.019808742776561195,0.020065239949531133,0.026044241763385045
2011-05-08,-0.016345551334829733,-0.0025385035499726483,-0.013823622003684477
2011-05-15,-0.001192351236661282,0.02131049301474275,-0.0024548423653356632
2011-05-22,-0.003207937489201673,0.0065396921596359014,-0.0055426469202937145
2011-05-29,-0.0007481684126089405,-0.008662636148795921,-0.004965332208343609
2011-06-05,-0.023144674475227278,-0.022784140481217907,-0.023424250112957345
2011-06-12,-0.021622162126248123,-0.012775449861049615,-0.016072849050558724
2011-06-19,0.000625730864125984,0.014505741154358764,0.0048477683616787726
2011-06-26,-0.0006315841218571538,-0.01701984659225131,0.0001689400259244911
2011-07-03,0.0008476573294967649,0.02809515086758707,0.0009701951747980164
2011-07-10,-0.00828969233918464,0.008579764608665386,-0.003569601109193965
2011-07-17,-0.0201635984452031,-0.011971883094085922,-0.013589480877813753
2011-07-24,0.021945530517279987,0.012116945752087327,0.016377301026922808
2011-07-31,-0.008532338691972507,-0.028670407887038563,-0.013414788861019544
2011-08-07,-0.02766634481275554,-0.02984099345204938,-0.02794955049951997
2011-08-14,-0.016322481724286075,-0.012370408831258173,-0.026193819704674326
2011-08-21,-0.016322481724286075,0.00033840513692062757,-0.03969541715927061
