Date,BND,DIA,DIV,FTNT,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
2006-07-18 00:00:00-04:00,,72.97793579101562,,,32.524070739746094,37.992584228515625,89.10391235351562,20.923465728759766,34.14285659790039,18.226552963256836,22.781099319458008,15.09271240234375,15.443135261535645,18.01172637939453,22.42157745361328,25.019285202026367,2043.219970703125
2006-07-19 00:00:00-04:00,,74.22582244873047,,,33.789859771728516,38.8984260559082,90.34017944335938,21.485998153686523,34.496341705322266,18.708765029907227,23.24326515197754,15.312813758850098,15.634818077087402,18.28629493713379,22.950637817382812,25.52092742919922,2080.7099609375
2006-07-20 00:00:00-04:00,,73.80765533447266,,,32.374637603759766,38.419166564941406,89.72206115722656,20.8891658782959,33.6613655090332,18.634136199951172,22.76688003540039,15.09271240234375,15.647603988647461,18.330228805541992,22.972990036010742,25.18649673461914,2039.4200439453125
2006-07-21 00:00:00-04:00,,73.32737731933594,,,31.47802734375,37.70293426513672,89.08954620361328,20.614757537841797,33.20425033569336,18.530813217163086,22.539350509643555,14.93549919128418,15.615660667419434,18.37415313720703,23.077308654785156,24.955577850341797,2020.3900146484375
2006-07-24 00:00:00-04:00,,74.63771057128906,,,32.251564025878906,38.36124801635742,90.71390533447266,20.923465728759766,34.20380401611328,18.771909713745117,22.909088134765625,15.16346263885498,15.730659484863281,18.54438591003418,23.524396896362305,25.497045516967773,2061.840087890625
2006-07-25 00:00:00-04:00,,74.83361053466797,,,33.13058853149414,38.62456512451172,91.0373764038086,21.24589729309082,34.80105972290039,18.817842483520508,22.8450927734375,15.32854175567627,15.807332038879395,18.62126350402832,23.72559356689453,25.727964401245117,2073.89990234375
2006-07-26 00:00:00-04:00,,74.91471862792969,,,33.719547271728516,38.78782653808594,91.15958404541016,21.1978702545166,35.501976013183594,18.794876098632812,22.55357551574707,15.367842674255371,15.730659484863281,18.687164306640625,23.837366104125977,25.433347702026367,2070.4599609375
2006-07-27 00:00:00-04:00,,75.15780639648438,,,32.96357727050781,38.4981689453125,91.07331085205078,20.731380462646484,35.19724655151367,18.685802459716797,22.510913848876953,15.32068157196045,15.628437995910645,18.538904190063477,23.718141555786133,25.377601623535156,2054.469970703125
2006-07-28 00:00:00-04:00,,75.69818115234375,,,34.0887336730957,39.07222366333008,91.98612976074219,21.108692169189453,35.20942687988281,19.01875877380371,22.76688003540039,15.587945938110352,15.775395393371582,18.66520881652832,23.844818115234375,25.688152313232422,2094.139892578125
2006-07-31 00:00:00-04:00,,75.5833740234375,,,34.07115173339844,38.893150329589844,91.89265441894531,21.1978702545166,35.745784759521484,18.99005126953125,22.67444610595703,15.564360618591309,15.69871711730957,18.582820892333984,23.762849807739258,25.704072952270508,2091.469970703125
2006-08-01 00:00:00-04:00,,75.1240463256836,,,34.941402435302734,38.70884323120117,91.43988037109375,21.0263729095459,35.78842544555664,18.932649612426758,22.53223991394043,15.344257354736328,15.62204647064209,18.81346321105957,23.762849807739258,25.465194702148438,2061.989990234375
2006-08-02 00:00:00-04:00,,75.6374282836914,,,35.741310119628906,38.70884323120117,92.05801391601562,21.362520217895508,35.861576080322266,18.96709442138672,22.67444610595703,15.532913208007812,15.76261043548584,18.79698944091797,23.911874771118164,25.67222785949707,2078.81005859375
2006-08-03 00:00:00-04:00,,76.04945373535156,,,35.08203887939453,39.12489700317383,92.3023910522461,21.492860794067383,35.550743103027344,19.047460556030273,22.859315872192383,15.580082893371582,15.80095100402832,18.703638076782227,23.703235626220703,25.831483840942383,2092.340087890625
2006-08-04 00:00:00-04:00,,75.97510528564453,,,34.80075454711914,39.7094612121582,92.14424133300781,21.389951705932617,35.252098083496094,19.0876522064209,22.79532241821289,15.532913208007812,15.807332038879395,18.70913314819336,23.71068572998047,25.839452743530273,2085.050048828125
2006-08-07 00:00:00-04:00,,75.88053894042969,,,35.266639709472656,39.27760314941406,91.92862701416016,21.492860794067383,35.623863220214844,19.047460556030273,22.70288848876953,15.47789478302002,15.768998146057129,18.48947525024414,23.636171340942383,25.783700942993164,2072.5
2006-08-08 00:00:00-04:00,,75.54281616210938,,,34.915016174316406,38.635101318359375,91.5763931274414,21.266475677490234,35.41664123535156,18.909692764282227,22.503801345825195,15.422861099243164,15.83928108215332,18.66520881652832,23.62872314453125,25.52092742919922,2060.85009765625
2006-08-09 00:00:00-04:00,,74.94171142578125,,,35.67099380493164,38.276981353759766,91.26737976074219,21.287057876586914,35.71529769897461,18.685802459716797,22.155405044555664,15.517199516296387,15.737051963806152,18.670692443847656,23.651077270507812,25.170568466186523,2060.280029296875
2006-08-10 00:00:00-04:00,,75.17808532714844,,,34.941402435302734,38.35596466064453,91.54769134521484,21.34193992614746,35.42274475097656,18.777650833129883,22.333158493041992,15.580082893371582,15.903170585632324,18.643230438232422,23.62872314453125,25.512969970703125,2071.739990234375
2006-08-11 00:00:00-04:00,,75.00918579101562,,,34.0096321105957,38.03998565673828,91.28894805908203,21.101831436157227,35.44102096557617,18.720247268676758,22.205177307128906,15.493610382080078,15.871223449707031,18.599300384521484,23.516958236694336,25.505008697509766,2057.7099609375
2006-08-14 00:00:00-04:00,,75.07677459716797,,,33.438255310058594,38.392845153808594,91.36080932617188,21.046955108642578,34.709659576416016,18.743206024169922,22.247833251953125,15.62724494934082,15.903170585632324,18.725605010986328,23.56911277770996,25.57666778564453,2069.0400390625
2006-08-15 00:00:00-04:00,,75.82648468017578,,,33.895355224609375,38.84049606323242,92.45331573486328,21.492860794067383,34.886409759521484,19.058948516845703,22.65311622619629,15.988839149475098,16.005413055419922,18.84641456604004,23.770296096801758,25.934999465942383,2115.010009765625
2006-08-16 00:00:00-04:00,,76.58305358886719,,,34.44913864135742,38.94582748413086,93.22235870361328,21.870166778564453,34.74013137817383,19.162269592285156,23.157941818237305,16.240385055541992,16.02457618713379,18.670692443847656,23.978939056396484,26.197784423828125,2149.5400390625
2006-08-17 00:00:00-04:00,,76.63706970214844,,,33.64921569824219,38.98794937133789,93.45954132080078,21.732961654663086,34.496341705322266,19.225427627563477,23.186386108398438,16.311138153076172,15.999018669128418,18.648727416992188,24.038549423217773,26.357030868530273,2157.610107421875
2006-08-18 00:00:00-04:00,,77.03377532958984,,,33.73712921142578,38.998497009277344,93.93399810791016,21.732961654663086,35.03268814086914,19.254131317138672,23.129493713378906,16.3740234375,16.0948543548584,18.857404708862305,24.075803756713867,26.349071502685547,2163.949951171875
2006-08-21 00:00:00-04:00,,76.83070373535156,,,35.41606521606445,39.224952697753906,93.53142547607422,21.732961654663086,35.26428985595703,19.17949676513672,22.923303604125977,16.263967514038086,16.13319206237793,18.89583396911621,23.99384880065918,26.062408447265625,2147.75
2006-08-22 00:00:00-04:00,,76.68172454833984,,,35.60066604614258,39.57781982421875,93.52423858642578,21.794702529907227,35.501976013183594,19.17376136779785,22.994407653808594,16.271835327148438,16.12041473388672,18.961732864379883,24.068361282348633,26.038528442382812,2150.02001953125
2006-08-23 00:00:00-04:00,,76.56671142578125,,,35.495182037353516,39.13543701171875,93.26551055908203,21.76040267944336,34.75841522216797,19.116357803344727,22.82375717163086,16.193225860595703,16.069299697875977,18.76404571533203,24.05345344543457,25.807600021362305,2134.659912109375
2006-08-24 00:00:00-04:00,,76.3568344116211,,,34.941402435302734,39.31975555419922,93.18644714355469,21.588897705078125,35.20942687988281,19.17949676513672,22.70288848876953,16.2561092376709,16.15236473083496,18.84092903137207,24.217388153076172,25.67222785949707,2137.110107421875
2006-08-25 00:00:00-04:00,,76.38388061523438,,,35.1435661315918,39.27760314941406,93.30142974853516,21.65750503540039,35.48368453979492,19.076169967651367,22.709999084472656,16.303274154663086,16.126800537109375,18.84092903137207,24.232297897338867,25.67222785949707,2140.2900390625
2006-08-28 00:00:00-04:00,,76.79006958007812,,,34.36124038696289,39.76213455200195,93.74703979492188,21.636920928955078,34.97173309326172,19.213945388793945,22.80243682861328,16.452638626098633,16.190698623657227,18.98369598388672,24.388776779174805,25.927043914794922,2160.699951171875
2006-08-29 00:00:00-04:00,,76.83740997314453,,,34.58979034423828,39.76213455200195,93.8548812866211,21.72610855102539,34.7523193359375,19.133569717407227,22.859315872192383,16.601987838745117,16.248205184936523,19.000179290771484,24.500553131103516,26.1181583404541,2172.300048828125
2006-08-30 00:00:00-04:00,,77.0066909790039,,,34.73042297363281,40.05179977416992,93.91236114501953,21.732961654663086,34.1672248840332,19.190980911254883,22.880643844604492,16.71989631652832,16.292932510375977,18.90133285522461,24.515445709228516,26.134078979492188,2185.72998046875
2006-08-31 00:00:00-04:00,,77.0405502319336,,,35.679786682128906,40.05179977416992,93.89796447753906,21.835865020751953,33.92953109741211,19.213945388793945,22.930416107177734,16.657005310058594,16.305709838867188,19.09353256225586,24.44093894958496,26.21371078491211,2183.75
2006-09-01 00:00:00-04:00,,77.64299774169922,,,35.94348907470703,39.85166549682617,94.45861053466797,22.08283233642578,34.43539810180664,19.242652893066406,23.093948364257812,16.727754592895508,16.395164489746094,19.110004425048828,24.567615509033203,26.42868995666504,2193.159912109375
